law_code	law_name	bab	chapter	section	article_number	text
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل چهارم- در تحریر ترکه		209	ماده 209- در صورتی که سهم محجور از ترکه متوفائی قبل از تعیین قیم معین نشده باشد قیم باید به محض انتصاب خود درخواست تحریر ترکه نماید و همچنین است در صورتی که پس از تعیین قیم سهمی از ترکه متوفائی به محجور برسد. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل چهارم- در تحریر ترکه		210	ماده 210- دادگاه بخش برای تحریر ترکه وقتی را که کمتر از یکماه و بیش از سه ماه از تاریخ نشر آگهی نباشد معین کرده و در یکی از روزنامه های کثیرالانتشار آگهی می‌دهد که ورثه یا نماینده قانونی آنها بستانکاران و مدیونین به متوفی و کسان دیگری که حقی بر ترکه متوفی دارند در ساعت و روز معین در دادگاه برای تحریر ترکه حاضر شوند. علاوه بر آگهی فوق برای هر یک از ورثه یا نماینده قانونی آنها و وصی و موصی‌له اگر معین و در حوزه دادگاه مقیم باشند برای حضور در وقت مقرر احضاریه فرستاده می‌شود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل چهارم- در تحریر ترکه		211	ماده 211- هرگاه میزان ترکه کمتر از یکهزار ریال باشد آگهی مذکور در ماده فوق لازم نیست و دادگاه وقتی را برای تحریر ترکه معین کرده و به اشخاص ذی‌نفع که معلوم و در حوزه دادگاه مقیم باشند اطلاع می‌دهد.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل چهارم- در تحریر ترکه		212	ماده 212- غیبت اشخاصی که احضار شده اند مانع از تحریر ترکه نخواهد بود. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل چهارم- در تحریر ترکه		213	ماده 213- برای تحریر ترکه صورتی از ترکه برداشته می‌شود و این صورت باید مشتمل بر امور زیر باشد: 1- توصیف اموال منقول با تعیین بهاء آن. 2- تعیین اوصاف و وزن و عیار نقره و طلا آلات. 3- مبلغ و نوع نقدینه. 4- بهاء و نوع برگهای بهاء دار. 5- اسناد با ذکر خصوصیات آنها. 6- نام رقبات غیرمنقول.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل چهارم- در تحریر ترکه		214	ماده 214- ارزیابی اموال منقول به توسط ارزیابی که مورد تراضی ورثه یا مورد اعتماد دادرس باشد به‌عمل می‌آید.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل چهارم- در تحریر ترکه		215	ماده 215- مطالبات و بدهی متوفی که به موجب احکام نهایی و اسناد رسمی یا دفاتر و برگهای مربوط به متوفی یا اقرار مدیونین و ورثه مسلم است نیز در صورت ترکه نوشته می‌شود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل چهارم- در تحریر ترکه		216	ماده 216- در موقع تحریر ترکه صورت مجلسی برداشته می‌شود که مشتمل بر امور زیر باشد: 1- نام و سمت متصدی تحریر ترکه. 2- نام و مشخصات کسانی که احضار شده و کسانی که حاضر شده‌اند. 3- محلی که تحریر ترکه در آنجا صورت می‌گیرد. 4- اظهارات اشخاص راجع به دارائی و بدهی و ترکه متوفی. 5- نام و مشخصات کسی که اسناد و اموال به او داده می‌شود. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل چهارم- در تحریر ترکه		217	ماده 217- اگر در ضمن ترکه دفاتر بازرگانی باشد جاهای سفید آن با دو خط متقاطع پر می‌شود و اگر دفاتر مطابق قانون پلمپ نشده باشد متصدی تحریر ترکه صفحات دفتر را امضاء می‌نماید و اگر بین صفحه‌هایی که نوشته شده جای سفید مانده باشد آنجا دو خط متقاطع کشیده می‌شود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل چهارم- در تحریر ترکه		218	ماده 218- در مدتی که ترکه تحریر می‌شود تصرف در ترکه ممنوع است مگر تصرفاتی که برای اداره و حفظ ترکه لازم است.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل چهارم- در تحریر ترکه		219	ماده 219- عملیات اجرائی راجع به بدهی متوفی در مدت تحریر ترکه معلق می‌ماند.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل چهارم- در تحریر ترکه		220	ماده 220- مرور زمان نسبت به مطالبات متوفی در مدت تحریر ترکه جاری نمی‌شود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل چهارم- در تحریر ترکه		221	ماده 221- دعاوی راجعه به ترکه یا بدهی متوفی در مدت تحریر ترکه توقیف می‌شود ولی به درخواست مدعی ممکن است خواسته تأمین شود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل چهارم- در تحریر ترکه		222	ماده 222- صورت ترکه و همچنین صورت مجلس تحریر ترکه در دفتر دادگاه بایگانی می‌شود و اشخاص ذی‌نفع می‌توانند به آن مراجعه نموده و رونوشت بگیرند.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل چهارم- در تحریر ترکه		223	ماده 223- هرگاه در موقع تحریر ترکه اختلافاتی بین ورثه راجع به اداره ترکه باشد دادگاه سعی می‌کند که اختلاف آنها به طریق مسالمت مرتفع شود و الا به درخواست یکی از ورثه کسی را از ورثه یا غیر آنها برای حفظ ترکه موقتا معین می‌نماید. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل چهارم- در تحریر ترکه		224	ماده 224- خاتمه تحریر ترکه به ورثه اطلاع داده می‌شود و هرگاه ورثه یا اقامتگاه آنها معین نباشد اطلاع مزبور به وسیله آگهی در روزنامه خواهد شد.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث اول- استیفاء دین از ترکه	225	ماده 225- دیون و حقوقی که به عهده متوفی است بعد از هزینه کفن و دفن و تجهیز متوفی و سایر هزینه های ضروری از قبیل هزینه حفظ و اداره ترکه باید از ترکه داده شود. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث اول- استیفاء دین از ترکه	226	ماده 226- ورثه ملزم نیستند غیر از ترکه چیزی به بستانکاران بدهند و اگر ترکه برای اداء تمام دیون کافی نباشد ترکه مابین تمام بستانکاران به نسبت طلب آنها تقسیم می‌شود مگر اینکه آن را بدون شرط قبول کرده باشند که در این صورت مطابق ماده 246 مسئول خواهند بود. در موقع تقسیم دیونی که به موجب قوانین دارای حق تقدم و رجحان هستند رعایت خواهد شد بستانکاران زیر هر یک به ترتیب حق تقدم بر دیگران دارند: ‌طبقه اول ‌الف- حقوق خدمه خانه برای مدت سال آخر قبل از فوت. ب- حقوق خدمتگذاران بنگاه متوفی برای مدت ششماه قبل از فوت. ج- دستمزد کارگرانی که روزانه یا هفتگی مزد می گیرند برای مدت سه ماه قبل از فوت. ‌طبقه دوم ‌طلب اشخاصی که مال آنها به عنوان ولایت یا قیمومت تحت اداره متوفی بوده نسبت به میزانی که متوفی از جهت ولایت و یا قیمومت مدیون شده است. این نوع طلب در صورتی دارای حق تقدم خواهد بود که موت در دوره قیمومت یا ولایت و یا در ظرف یک سال بعد از آن واقع شده باشد. ‌طبقه سوم طلب پزشک و داروفروش و مطالباتی که به مصرف مداوای متوفی و خانواده اش در ظرف سال قبل از فوت رسیده است. ‌طبقه چهارم ‌الف- نفقه زن مطابق ماده 1206 قانون مدنی. ب- مهریه زن تا میزان ده هزار ریال. ‌طبقه پنجم ‌سایر بستانکاران. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث اول- استیفاء دین از ترکه	227	ماده 227- اگر چیزی از ترکه در مقابل دینی رهن باشد مرتهن نسبت به مال مرهون بر سایر بستانکاران مقدم است و اگر بهای مال مرهون از طلب مرتهن زاید باشد مقدار زاید مابین بستانکاران تقسیم می‌شود و اگر کمتر باشد مرتهن نسبت به باقی مانده طلب خود مانند سایر بستانکاران خواهد بود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث اول- استیفاء دین از ترکه	228	ماده 228- ورثه می‌توانند دیون را از ترکه یا از مال خود ادا نمایند.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث اول- استیفاء دین از ترکه	229	ماده 229- تصرفات ورثه در ترکه از قبیل فروش و صلح و هبه و غیره نافذ نیست مگر بعد از اجازه بستانکاران و یا اداء دیون.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث اول- استیفاء دین از ترکه	230	ماده 230- ورثه در مقابل بستانکاران ضامن نقص یا تلف ترکه نیستند مگر اینکه نقص یا تلف مستند به تقصیر آنها باشد.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث اول- استیفاء دین از ترکه	231	ماده 231- دیون مؤجل متوفی بعد از فوت حال می‌شود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث اول- استیفاء دین از ترکه	232	ماده 232- دعوی بر میت اعم از دین یا عین باید به طرفیت ورثه و یا نماینده قانونی آنها اقامه شود هر چند ترکه در ید وارث نباشد لیکن مادامی که ترکه بدست آنها نرسیده است مسئول اداء دیون نخواهند بود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث اول- استیفاء دین از ترکه	233	ماده 233- اثبات دعوی به طرفیت بعضی از ورثه نسبت به سهم همان بعض مؤثر است و وارث دیگر که طرف دعوی نبوده می‌تواند بر حکمی که به طرفیت بعضی از ورثه صادر شده اعتراض نماید.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث اول- استیفاء دین از ترکه	234	ماده 234- ورثه می‌توانند برای اثبات طلب یا حقی برای متوفی اقامه دعوی کنند هر چند بعد از ثبوت حق چیزی عاید آنها نشود مثل اینکه دین متوفی مستغرق ترکه او باشد. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث اول- استیفاء دین از ترکه	235	ماده 235- بستانکار از متوفی نیز در صورتی که ترکه بمقدار کافی برای اداء دین در ید ورثه نباشد می‌تواند بر کسی که او را مدیون متوفی می‌داند یا مدعی است که مالی از ترکه متوفی در ید او است اقامه دعوی کند. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث اول- استیفاء دین از ترکه	236	ماده 236- در مورد ماده قبل اگر طلب از متوفی محرز نباشد مدعی باید طلب خود را از متوفی به طرفیت ورثه اثبات و پس از آن دعوی خود را بر کسی که مدیون متوفی یا مالی از متوفی نزد او می‌داند اقامه کند و می‌تواند بر هر دو در یک دادخواست اقامه دعوی نماید.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث اول- استیفاء دین از ترکه	237	ماده 237- در مواردی که برای اداء دیون متوفی وصی معین شده است اثبات دین به طرفیت وصی و ورثه خواهد شد. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث اول- استیفاء دین از ترکه	238	ماده 238- در مورد ترکه متوفای بلاوارث که مدیر ترکه معین می‌شود اثبات دین به طرفیت مدیر ترکه می‌گردد. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث اول- استیفاء دین از ترکه	239	ماده 239- در دعاوی راجع بعین طرف دعوی کسی است که عین در دست او است خواه وارث باشد یا غیروارث مگر اینکه آن کس مقر باشد که عین جزو ترکه است که در این صورت مدعی باید برای اثبات ادعای خود بر تمام ورثه اقامه دعوی نماید. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث اول- استیفاء دین از ترکه	240	ماده 240- ورثه متوفی می‌توانند ترکه را قبول کرده که دیون متوفی را بپردازند و یا ترکه را واگذار و رد کنند که به بستانکاران داده شود و نیز می‌توانند قبول یا رد خود را منوط به تحریر ترکه نمایند و پس از تحریر ترکه دیون و ترکه را مطابق صورت تحریر قبول یا رد نمایند و یا تصفیه ترکه را از دادگاه بخواهند.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث اول- استیفاء دین از ترکه	241	ماده 241- قیم محجور و امین غائب نمی‌توانند ترکه و دیون را به طور مطلق قبول نمایند ولی می‌توانند مطابق صورت تحریر ترکه قبول کنند.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث دوم- قبول ترکه	242	ماده 242- قبول ترکه ممکن است صریح باشد یا ضمنی. قبول صریح آنست که به موجب سند رسمی یا عادی قبول خود را به دادگاه اطلاع بدهند. قبول ضمنی آنست که عملیاتی در ترکه نمایند که کاشف از قبول ترکه و اداء دیون باشد از قبیل بیع و صلح و هبه و رهن و امثال آن که به طور وضوح کشف از قبول ترکه نماید. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث دوم- قبول ترکه	243	ماده 243- حفظ ترکه و جمع آوری درآمد و وصول مطالبات و به طور کلی اقدامات راجع به اداره ترکه کاشف از قبول آن نخواهد بود. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث دوم- قبول ترکه	244	ماده 244- اگر چیزی از ترکه در معرض تلف بوده یا حفظ آن محتاج به هزینه ای باشد که متناسب با بهای آن نیست وارث می‌تواند آن را بفروشد و این عمل قبول ضمنی ترکه محسوب نمی‌شود. و همچنین در صورتی که برای هزینه کفن و دفن میت و هزینه ضروری دیگر فروش قسمتی از ترکه لازم باشد این عمل قبول ضمنی ترکه محسوب نیست. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث دوم- قبول ترکه	245	ماده 245- اگر وارثی قبل از قبول یا رد ترکه فوت کند ورثه آن وارث به جای او می‌توانند ترکه را قبول یا رد نمایند. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث دوم- قبول ترکه	246	ماده 246- هرگاه بعضی از ورثه ترکه را قبول و بعضی رد نمایند ترکه باید تحریر شود و بعد از تحریر هم می‌توانند قبول یا رد نمایند.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث دوم- قبول ترکه	247	ماده 247- وارثی که ترکه را قبول کرده است مادامی که تصرف در ترکه نکرده می‌تواند رد نماید. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث دوم- قبول ترکه	248	ماده 248- در صورتی که ورثه ترکه را قبول نمایند هر یک مسئول اداء تمام دیون به نسبت سهم خود خواهند بود مگر اینکه ثابت کنند دیون متوفی زاید بر ترکه بوده یا ثابت کنند که پس از فوت متوفی ترکه بدون تقصیر آنها تلف شده و باقیمانده ترکه برای پرداخت دیون کافی نیست که در این صورت نسبت به زائد از ترکه مسئول نخواهند بود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث سوم- رد ترکه	249	ماده 249- وارثی که ترکه را رد می‌کند باید کتباً یا شفاهاً به دادگاه اطلاع بدهد اطلاع مزبور در دفتر مخصوصی ثبت خواهد شد این رد نباید معلق یا مشروط باشد. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث سوم- رد ترکه	250	ماده 250- رد ترکه باید در مدت یکماه از تاریخ اطلاع وارث بفوت مورث به‌عمل آید اگر در مدت نامبرده رد ترکه به‌عمل نیاید در حکم قبول و مشمول ماده 248 خواهد بود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث سوم- رد ترکه	251	ماده 251- در صورتی که ترکه تحریر شده باشد مدت مذکور فوق از تاریخ ابلاغ خاتمه تحریر ترکه به وارث شروع می‌شود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث سوم- رد ترکه	252	ماده 252- اگر وارثی قبل از رد ترکه فوت شود حق رد به ورثه او منتقل می‌شود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث سوم- رد ترکه	253	ماده 253- اگر وارث عذر موجهی برای عدم اظهار رد در مدت مقرر داشته باشد دادگاه می‌تواند مهلت مذکور را تمدید یا تجدید کند. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث سوم- رد ترکه	254	ماده 254- هرگاه تمام ورثه ترکه را رد نمایند در حکم ترکه متوفای بلاوارث بوده و مطابق مقررات فصل هشتم این باب رفتار می‌شود لیکن اگر از دیون متوفی زائدی بماند مال ورثه خواهد بود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث چهارم- قبول دیون مطابق صورت تحریر ترکه	255	ماده 255- در صورتی که ورثه فقط مطابق صورت تحریر ترکه، ترکه و دیون را قبول کنند باید در ظرف مدت یکماه از تاریخ فوت مورث این مطلب را به دادگاه بخش اطلاع دهند در این صورت ورثه ملزمند که دیون متوفی را در حدود صورت ترکه بپردازند هر چند بعد از تنظیم صورت تحریر ترکه ادعای طلب شده باشد.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث چهارم- قبول دیون مطابق صورت تحریر ترکه	256	ماده 256- اطلاع مذکور فوق در صورتی مؤثر است که قبلا ترکه تحریر شده یا بعداً تحریر شود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث چهارم- قبول دیون مطابق صورت تحریر ترکه	257	ماده 257- بعد از تحریر ترکه نیز ورثه می‌توانند در ظرف یکماه از تاریخ اطلاع به خاتمه تحریر ترکه قبول یا رد خود را اظهار نمایند و دادگاه بخش می‌تواند به حسب اقتضاء این مدت را زیاد کند. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث چهارم- قبول دیون مطابق صورت تحریر ترکه	258	ماده 258- در صورتی که بعضی از ورثه ترکه را قبول کرده و بعضی رد نمایند وارثی که ترکه را قبول کرده است اقدامات لازمه را برای اداره ترکه و اداء دیون و حقوق و وصول مطالبات و غیره انجام می‌دهد و وارثی که ترکه را رد کرده است حق هیچگونه اعتراضی بعملیات او ندارد لیکن اگر پس از تصفیه ترکه چیزی از ترکه بماند سهم الارث وارثی که ترکه را رد کرده است به او داده خواهد شد. ‌در این صورت وارثی که ترکه را قبول کرده در ازای زحمتی که برای اداره کردن ترکه نسبت به سهم سایرین متحمل شده مستحق دستمزد خواهد بود تشخیص میزان دستمزد در صورت عدم تراضی با دادگاه است. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث چهارم- قبول دیون مطابق صورت تحریر ترکه	259	ماده 259- در صورت تحریر ترکه وارثی که در مدت مقرر قبول یا رد خود را اظهار نکرده باشد در حکم کسی است که مطابق صورت تحریر ترکه دیون را قبول کرده باشد.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث پنجم- تصفیه	260	ماده 260- مقصود از تصفیه ترکه تعیین دیون و حقوق بر عهده متوفی و پرداخت آنها و خارج کردن مورد وصیت از ماترک است.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث پنجم- تصفیه	261	ماده 261- وصی و هر یک از ورثه می‌توانند از دادگاه کتباً تصفیه ترکه را بخواهند. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث پنجم- تصفیه	262	ماده 262- هرگاه بعضی از ورثه ترکه را قبول کرده باشند سایر ورثه نمی‌توانند تصفیه ترکه را بخواهند. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث پنجم- تصفیه	263	ماده 263- دادگاه بخش پس از درخواست تصفیه منتهی تا یک هفته یک یا چند نفر را به سمت مدیر تصفیه معین می‌نماید و آنها تحت نظر دادرس امور تصفیه را انجام میدهند. و اگر اداره تصفیه در محل موجود باشد آنرا به اداره نامبرده مراجعه می‌نمایند. اداره تصفیه می‌تواند یک یا چند نفر را به سمت مدیر تصفیه معین نماید که تحت نظر آنها امور تصفیه را انجام دهند.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث پنجم- تصفیه	264	ماده 264- در صورتی که متوفی وصی برای اداره اموال داشته باشد امر تصفیه به وصی واگذار می‌شود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث پنجم- تصفیه	265	ماده 265- شکایت از عملیات مدیر تصفیه راجع به دادگاهی است که مدیر تصفیه را معین و دادرس به حسب اقتضاء مورد دستور لازم به مدیر تصفیه می‌دهد و نیز می‌تواند مدیر تصفیه را تغییر دهد. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث پنجم- تصفیه	266	ماده 266- پس از تعیین مدیر تصفیه اموال به مدیر تصفیه تسلیم می‌شود و در صورتی که ترکه تحریر نشده باشد مطابق فصل چهارم این باب تحریر می‌شود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث پنجم- تصفیه	267	ماده 267- پس از تعیین حقوق و دیون متوفی و پرداخت آن و اخراج مورد وصیت اگر از ترکه چیزی باقی بماند باقیمانده ترکه به ورثه داده می‌شود. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث پنجم- تصفیه	268	ماده 268- مدیر تصفیه باید مطالبات متوفی را وصول و از خراب و ضایع شدن اموالی که در معرض خرابی و تضییع است جلوگیری کرده و آنها را بفروش برساند در نگاهداری اموال مواظبت نموده و تعمیرات ضروری اموال غیرمنقول را بنماید از تعطیل کارخانه و یا تجارتخانه متوفی در صورتی که دایر باشد جلوگیری کند- درآمد ترکه و محصول را جمع آوری نموده و نظر به مقتضیات انبار نماید و یا بفروش برساند مواد اولیه را که برای دائر ماندن بنگاه صنعتی و یا بازرگانی متوفی لازم است تحصیل و یا تجدید کند.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث پنجم- تصفیه	269	ماده 269- مدیر تصفیه کلیه اقداماتی که برای اداره ترکه لازم است به‌عمل می‌آورد ولی نباید از حدود اقداماتی که عادتا برای انجام مأموریت او لازم بوده خارج شود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث پنجم- تصفیه	270	ماده 270- بعد از تحریر ترکه مدیر تصفیه وقتی را برای رسیدگی تعیین و به ورثه و بستانکاران و اشخاص ذی‌نفعی که خود را معرفی کرده اند اطلاع می‌دهد که در وقت معین حاضر شوند.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث پنجم- تصفیه	271	ماده 271- مدیر تصفیه در وقت مقرر شروع برسیدگی نموده و پس از رسیدگی کلیه دیون و حقوقی را که به ترکه تعلق می‌گیرد تأدیه می‌نماید.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث پنجم- تصفیه	272	ماده 272- بستانکاری که در موعد مقرر برای تحریر ترکه خود را معرفی نکرده یا پس از معرفی طلب او تصدیق نشده باشد می‌تواند در دادگاه صلاحیت‌دار تا مقداریکه از ترکه به ورثه داده شده است بر ورثه اقامه دعوی نماید. و اگر چیزی به ورثه نرسیده یا آنچه رسیده است کافی برای تأدیه طلب نباشد می‌تواند بر بستانکاران دیگر که ترکه به آنها داده شده برای اخذ حصه غرمائی خود اقامه دعوی نماید. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث پنجم- تصفیه	273	ماده 273- کسی که ادعای طلبی نموده و طلب او تصدیق نشده باشد و نیز کسی که طلب او کسر شده یا حق رهن و یا حق رجحان او منظور نشده می‌تواند در دادگاه صلاحیت‌دار اقامه دعوی نماید.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث پنجم- تصفیه	274	ماده 274- تصفیه ترکه متوفی در صورتی که متوفی بازرگان باشد تابع مقررات تصفیه امور بازرگان متوقف است.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل پنجم- راجع به دیون متوفی	مبحث پنجم- تصفیه	275	ماده 275- فروش اموال متوفی به توسط مدیر تصفیه باید به طریق مزایده باشد مگر اموالیکه دارای نرخ معینی است یا تمام اشخاص ذی‌نفع در قیمت آن موافق باشند ترتیب مزایده در آیین نامه وزارت دادگستری معین می‌شود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل ششم- راجع به وصیت		276	ماده 276- وصیت‌نامه اعم از اینکه راجع باشد به وصیت عهدی یا تملیکی منقول یا غیرمنقول ممکن است به طور رسمی یا خودنوشت یا سری تنظیم شود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل ششم- راجع به وصیت		277	ماده 277- ترتیب تنظیم وصیت‌نامه رسمی و اعتبار آن به طوری است که برای اسناد تنظیم شده در دفاتر اسناد رسمی مقرر است.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل ششم- راجع به وصیت		278	ماده 278- وصیت‌نامه خودنوشت در صورتی معتبر است که تمام آن بخط موصی نوشته شده و دارای تاریخ روز و ماه و سال بخط موصی بوده وبه امضاء او رسیده باشد.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل ششم- راجع به وصیت		279	ماده 279- وصیت‌نامه سری ممکن است بخط موصی یا بخط دیگری باشد ولی در هر صورت بایدبه امضاء موصی برسد و به ترتیبی که برای امانت اسناد در قانون ثبت اسناد مقرر گردیده در اداره ثبت اقامتگاه موصی یا محل دیگری که در آیین نامه وزارت دادگستری معین می گردد امانت گذارده می‌شود.
