law_code	law_name	article_number	text
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	48	ماده 48- وزارت بهداشت، درمان و آموزش پزشکی مکلف است با بازنگری دستورالعملها و متون آموزشی و ترویجی خود در جهت افزایش باروری و ثمرات بارداری و زایمان طبیعی در سلامت بانوان، هزینههای روحی، روانی و اقتصادی دوران بارداری را کاهش دهد و از القای هرگونه ترس و هراس نسبت به امر بارداری ذیل عباراتی از قبیل پرخطر و ناخواسته در شبکه بهداشت، ممانعت به عمل آورد و از عبارت مراقبت ویژه به جای آنها استفاده کند.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	49	ماده 49- وزارت بهداشت، درمان و آموزش پزشکی مکلف است امکان زایمان طبیعی در بیمارستانها و زایشگاههای دولتی را به گونهای فراهم نماید که برای افراد تحت پوشش بیمه و مراجعین فاقد پوشش بیمهای به صورت کاملاً رایگان انجام و متناسب با آزمایش سرزمینی، ظرف حداکثر دو سال پس از ابلاغ این قانون، با توجه به استانداردهای سطحبندی ارایه خدمات، ترتیبی اتخاذ نماید که کلیه زنان باردار حداکثر طی مدت یک ساعت با وسیله نقلیه معمول به خدمات زایشگاهی ایمن و استاندارد دسترسی داشته باشند. تبصره- وزارت بهداشت، درمان و آموزش پزشکی مکلف است نسبت به ارتقای مهارت مامایی کشور و افزایش تعداد ماماهای فعال در بیمارستانها و زایشگاهها به طرق مختلف از جمله تعهد خدمت به گونهای اقدام نماید که ظرف دو سال پس از لازمالاجرا شدن این قانون به ازای هر دو مادر در حال زایمان یک ماما در کل مدت فرایند زایمان طبیعی حاضر باشد.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	50	ماده 50- وزارت بهداشت، درمان و آموزش پزشکی مکلف است در راستای تأمین، حفظ، ارتقای سلامت مادر و نوزاد و کاهش سالانه پنج درصد (5%) از میزان زایمان غیرطبیعی نسبت به نرخ کل زایمان در کشور تا رسیدن به نرخ میانگین جهانی، اقدام به اجرای موارد ذیل نماید و گزارش اقدامات و نتایج حاصل را هر سه ماه یک بار به ستاد ملی جمعیت ارایه نماید: الف- یکپارچه سازی سیاستهای ترویج زایمان طبیعی و کاهش زایمان غیرطبیعی در حوزههای بهداشت، درمان، آموزش، پژوهش، غذا، دارو، خدمات بیمهای و برقراری ارتباط منطقی بین آنها ب- آموزش و فرهنگسازی برای زایمان طبیعی و آموزشهای فردی به مادر باردار و خانواده پ- برقراری نظام تضمین کیفیت مهارت آموزی و ارایه خدمات مراقبت بارداری و زایمان در قالب کار گروهی توسط ماماها، پزشکان و متخصصان زنان و زایمان، اطفال، بیهوشی و بقیه کارکنان مرتبط ت- پذیرش دستیار زنان و زایمان متناسب با سهمیه مناطق با اولویت مناطق محروم و ممانعت از خروج متخصصان از محل تعیین شده در زمان پذیرش سهمیه مناطق ث- اصلاح تعرفهها و کارانه در جهت افزایش زایمان طبیعی در چهارچوب قوانین و مقررات ج- ممنوعیت پرداخت بیمه در موارد زایمان به روش جراحی، خارج از دستورالعملهای ابلاغی وزارت بهداشت، درمان و آموزش پزشکی مگر در مواردی که بیمهگر قبل از لازمالاجرا شدن این قانون متعهد به پرداخت بوده باشد. چ- توسعه منظم و منسجم زایمانهای بدون درد با تجهیز بیمارستانهای دانشگاههای علوم پزشکی و تأمین متخصص و کاردان و کارشناس بیهوشی و مانند آن به عنوان جایگزین زایمان به روش جراحی به میزان سالانه پنج درصد (5%) افزایش، نسبت به سال پایه و تأثیرگذاری آن بر شاخصای اعتبارسنجی بیمارستانها. ح- ارتقای کیفیت مراقبتهای بارداری در راستای فرزندآوری و زایمان طبیعی، مبتنی بر پرونده الکترونیک یکپارچه و برخط سلامت با امکان دسترسی در کلیه بخشهای بهداشت و درمان دولتی و غیردولتی، بر اساس استقرار راهنماهای بالینی سلامت مادر و جنین و با رعایت سطحبندی خدمات خ- وزارت بهداشت، درمان و آموزش پزشکی مکلف است نسبت به ارزشیابی عملکرد کارکنان بهداشتی-درمانی بر حسب میزان رضایت مادران، در ارایه مراقبت باکیفیت بارداری و زایمان طبیعی و اعمال آن در کارانه ارایهدهندگان خدمات اقدام نماید. د- وزارت بهداشت، درمان و آموزش پزشکی موظف است عملکرد بیمارستانها را در زمینه کاهش سالانه پنج درصد (5%) از میزان زایمان به روش جراحی نسبت به نرخ کل زایمان با رعایت موازین علمی در جهت حفظ سلامت مادر و جنین به عنوان پینیاز اعتباربخشی به بیمارستانها قرار دهد. ذ- وزارت بهداشت، درمان و آموزش پزشکی مکلف است پنج درصد (5%) از بودجههای عمرانی خود را به بهبود کیفیت محیطهای زایشگاهی از نظر فیزیکی و بهداشتی اختصاص دهد. از سال سوم اجرای این قانون پرداخت سهم هر زایشگاه منوط به افزایش میزان رضایت مادران باردار از محیط فیزیکی زایشگاه میباشد.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	51	ماده 51- هرگونه توزیع رایگان یا یارانهای اقلام مرتبط با پیشگیری از بارداری و کار گذاشتن اقلام پیشگیری و تشویق به استفاده از آنها در شبکه بهداشتی درمانی وابسته به دانشگاههای علوم پزشکی ممنوع میباشد. تبصره- هرگونه ارایه داروهای جلوگیری از بارداری در داروخانههای سراسر کشور و شبکه بهداشت و کار گذاشتن اقلام پیشگیری، باید با تجویز پزشک باشد.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	52	ماده 52- عقیمسازی دائم زنان و مردان و یا مواردی که احتمال برگشتپذیری در آنها ضعیف یا بسیار دشوار باشد (همچون بستن لولهها) ممنوع است. عقیمسازی زنان در مواردی که بارداری برای مادر خطر جانی دارد یا ضرر مهم همچون عوارض جمی جدی یا حرج (مشقت شدید غیر قابل تحمل) چه در دوران بارداری چه بعد از زایمان ایجاد میکند و راه دیگری هم وجود نداشته باشد و دفع ضرر یا جرح مذکور با پیشگیریهای موقت امکانپذیر نباشد، از این امر مستثنی میباشد. وزارت بهداشت، درمان و آموزش پزشکی موظف با همکاری دبیرخانه شورای عالی انقلاب فرهنگی و سازمان پزشکی قانونی حداکثر سه ماه پس از لازمالاجرا شدن این قانون، منطبق بر منابع معتبر پزشکی با رعایت شاخصها و مفاد نقشه مهندسی فرهنگی کشور، دستورالعمل موارد و شیوههای مجاز در موارد مذکور در صدر این ماده را تهیه و با تصویب وزیر بهداشت، درمان و آموزش پزشکی، اجرایی نماید.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	53	ماده 53- وزارت بهداشت، درمان و آموزش پزشکی مکلف است حداکثر سه ماه پس از لازمالاجرا شدن این قانون، کلیه دستورالعملهای صادره مرتبط با بارداری و سلامت مادر و جنین که پزشکان و کارکنان بهداشتی-درمانی یا مادران را به سقط جنین توصیه کرده یا سوق میدهد، حذف نموده مگر مواردی که جان مادر در خطر باشد و سایر مواردی را که ممکن است عوارضی برای مادر یا جنین ایجاد کند، با همکاری دبیرخانه شورای عالی انقلاب فرهنگی بر اساس شاخصها و مفاد نقشه مهندسی فرهنگی کشور، به نحو ذیل مورد بازنگری قرار داده، به اجرا در آورد و بر آن نظارت کند: 1- استانداردسازی چگونگی تجویز و عملکرد پزشکان و سایر ارایه دهندگان خدمات، آموزش مؤثر و قانونمند آنها، پایش و ارزشیابی عملکرد و صدور یا لغو مجوزهای خدمت مربوط در اجرای مفاد این ماده؛ 2- اصلاح روشهای غربالگری و تشخیصی و عملکرد مورد استفاده برای مادر و جنین در جهت حفظ آنها و منتفی کردن احتمال خطر برای آنها و به استاندارد روز رساندن مقادیر مثبت و منفی کاذب نتایج و تفاسیر آزمایشها و تصویربرداریها با رعایت شاخصهای بهروز و استانداردهای علمی و تعیین مسؤولیت تجویز کننده و انجام دهنده خدمات؛ 3- تعیین آییننامه تصدیق آزمایشگاهها و مراکز تصویربرداری عامل آزمایشها و تصویربرداریهای مجاز غربالگری ناهنجاری جنین با رعایت شاخصهای بند (1) و (2) با تبیین نحوه ارزشیابی منظم از آنها و چگونگی پاسخگویی آنان؛ تبصره 1- عدم ارجاع مادر باردار به غربالگری ناهنجاریهای جنین توسط پزشکان یا کارکنان بهداشتی و درمانی تخلف نیست و نباید منجر به محاکمه و یا پیگرد آنها گردد، مگر آن که پزشک، علم یا ظن قوی به لزوم ارجاع برای درمان مادر و جنین یا حفظ جان مادر داشته باشد. در صورت ارجاع مادر باردار به غربالگریهایی که منجر به حدوث سقط یا سایر عوارض برای جنین و مادر شود، صرفاً پزشک، تنها در صورتی که ارجاع را بر پایه ظن قوی علمی و مبتنی بر شواهد نسبت به ناهنجاری جنین، برای حفظ جان مادر و جنین یا درمان آنها ضروری تشخیص داده باشد، مرتکب تخلفی نشده است. تبصره 2- از زمان لازمالاجرا شدن این قانون هرگونه توصیه به مادران باردار توسط کادر بهداشت و درمان یا تشویق یا ارجاع از سوی درمانگران به تشخیص ناهنجاری جنین مجاز نبوده و صرفاً در قالب تبصره (3) این ماده مجاز است. تبصره 3- آزمایش غربالگری و تشخیص ناهنجاری جنین صرفاً به درخواست یکی از والدین و با تشخیص پزشک متخصص، مبنی بر اجتمال قابل توجه نسبت به وجود عارضه جدی در جنین، یا خطر جانی برای مادر یا جنین و یا احتمال ضرر جدی برای سلامت مادر یا جنین در ادامه بارداری مبتنی بر منابع معتبر علمی تجویز میگردد، مشروط به آن که احتمال ضرر آزمایش غربالگری و تشخیص ناهنجاری حسب مورد اقوی از احتمال یا محتمل ضرر نسبت به جنین و مادر نباشد و همچنین والدین یا پزشک احتمال عقلایی سقط در اثر آزمایش غربالگری و تشخیص ناهنجاری را ندهند. جهت استانداردسازی، نظارت، پایش و ارزشیابی، ارایه دهنده خدمت موظف است با رعایت اصول محرمانگی، اطلاعات مادر، پزشک، سایر ارایه دهندگان خدمت، مستندات و دلایل تجوز یا اقدام را در طی کلیه مراحل در پرونده الکترونیک سلامت بیمار و یا سامانه ماده (54) این قانون ثبت و بارگذاری نماید. همچنین مشخصات دقیق آزمایشگاهها و مراکز تصویربرداری، تاریخ و نتایج اقدامات باید در پرونده یا سامانه مذکور ثبت شود. تبصره 4- از زمان لازمالاجرا شدن این قانون، پوشش هزینه آزمایشها و تصویربرداریهای مربوط به مادر و جنین از سوی نظام بیمهای اعم از پایه و تکمیلی (خصوصی و غیرخصوصی) صرفاً بر اساس این ماده و در صورت رعایت مفاد آن قابل انجام است.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	54	ماده 54- وزارت بهداشت، درمان و آموزش پزشکی مکلف است طی شش ماه از لازمالاجرا شدن این قانون، ضمن استقرار سامانه جامع نسبت به ثبت اطلاعات کلیه مراجعین باروری، بارداری، سقط و دلایل آن و زایمان و نحوه آن در کلیه مراکز بهداشتی، درمانی، آزمایگاهها، مراکز درمان ناباروری و مراکز تصویربرداری پزشکی اعم از دولتی و غیردولتی با رعایت اصول محرمانگی اقدام کند. تبصره 1- هر یک از مراکز مذکور در ذیل این ماده که تا یک سال از لازمالاجرا شدن این قانون در این سامانه ثبت نشده باشد یا اطلاعات مراجعین خود را بهروزرسانی نکرده باشد، در مرحله اول به اخطار کتبی پس از شش ماه و در صورت تکرار در مرحله دوم تعلیق سه ماهه و پس از شش ماه از حکم تعلیق در صورت تکرار، در مرحله سوم به سلب مجوز از وی مراجع انتظامی محکوم میشود. تبصره 2- وزارت بهداشت، درمان و آموزش پزشکی موظف است دسترسی مستقیم به این سامانه را برای شورای عالی انقلاب فرهنگی و ستاد ملی جمعیت و سازمان پزشکی قانونی فراهم نموده و گزارش شش ماهه موارد فوق را به مجلس شورای اسلامی ارایه دهد.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	55	ماده 55- وزارت بهداشت، درمان و آموزش پزشکی مکلف است برنامه جامعی برای مهار، پایش، پیشگیری و کاهش سقط خودبهخودی جنین به صورت ادغام در شبکه بهداشت شامل آموزش عمومی اصلاح سبک زندگی و آسیبهای وارده ناشی از تغذیه و داروها بر سلامت جنین را اجرا نماید.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	56	ماده 56- سقط جنین ممنوع بوده و از جرایم دارای جنبه عمومی میباشد و مطابق مواد (716) تا (720) قانون مجازات اسلامی و مواد این قانون، مستوجب مجازات دیه، حبس و ابطال پروانه پزشکی است. مادر صرفاً در مواردی که احتمال بدهد شرایط زیر محقق میشود، میتواند درخواست سقط جنین را به مراکز پزشکی قانونی تقدیم نماید. کلیه مراکز پزشکی قانونی در مراکز استانها مکلفند درخواستهای واصله را فوراً به کمیسیون سقط قانونی ارجاع نمایند. این کمیسیون مرکب از یک قاضی ویژه، یک پزشک متخصص متعهد و یک متخصص پزشک قانونی در استخدام سازمان پزشکی قانونی، حداکثر ظرف یک هفته تشکیل میشود. رأی لازم توسط قاضی عضو کمیسیون با رعایت اصل عدم جواز سقط در موارد تردید صادر میگردد. قاضی عضو در کمیسیون مذکور با حصول اطمینان نسبت به یکی از موارد ذیل مجوز سقط قانونی را با اعتبار حداکثر پانزده روزه صادر مینماید: الف- در صورتی که جان مادر به شکل جدی در خطر باشد و راه نجات مادر منحصر به سقط جنین بوده و سن جنین کمتر از چهار ماه باشد و نشانهها و امارات ولوج روح در جنین نباشد، ب- در مواردی که اگر جنین سقط نشود مادر و جنین هر دو فوت میکنند و راه نجات مادر منحصر در اسقاط جنین است؛ ج- چنانچه پس از اخذ اظهارات ولی، جمیع شرایط زیر احراز شود: رضایت مادر وجود حرج (مشقت شدید غیرقابل تحمل) برای مادر وجود قطعی ناهنجاریهای جنینی غیرقابل درمان، در مواردی که حرج مربوط به بیماری یا نقص در جنین است فقدان امکان جبران و جایگزینی برای حرج مادر فقدان نشانهها و امارات ولوج روح کمتر از چهار ماه بودن سن جنین. تبصره 1- رأی صادره ظرف یک هفته قابل اعتراض در شعبه یا شعب اختصاصی دادگاه تجدیدنظر، به ریاست قاضی یا قضات ویژه منصوب رئیس قوه قضائیه در این امر میباشد و دادگاه مذکور حداکثر باید ظرف یک هفته تصمیم خود را اعلام کند. تبصره 2- بیمارستانهای مورد تأیید پزشکی قانونی موظفند در موارد مجاز سقط، منحصراً پس از دستور قاضی و احراز عدم امارات و نشانههای ولوج روح، سقط جنین را اجرا کنند و اطلاعات مربوط را با رعایت اصول محرمانگی در پرونده الکترونیک سلامت بیمار و یا سامانه ماده (54) این قانون ثبت و بارگذاری نمایند. تبصره 3- سازمان پزشکی قانونی اطلاعات مربوط به کلیه مراحل درخواست سقط تا نتیجه آن، اعم از دلایل درخواست دهنده، اعضای کمیسیون، صدور یا عدم صدور مجوز و دلیل صدور مجوز را با رعاست اصول محرمانگی، در پرونده الکترونیک سلامت بیمار و یا سامانه ماده (54) این قانون ثبت و بارگذاری میکند و اطلاعات آن را هر سال در اختیار مجلس شورای اسلامی و شورای عالی انقلاب فرهنگی قرار میدهد. تبصره 4- چنانچه پزشک یا ماما یا داروفروش، خارج از مراحل این ماده وسایل سقط جنین را فراهم سازند یا مباشرت به سقط جنین نمایند علاوه بر مجازات مقرر در ماده (624) قانون مجازات اسلامی (کتاب پنجم- تعزیرات و مجازاتهای بازدارنده)، پروانه فعالیت ایشان ابطال میشود. تحقق این جرم نیازمند تکرار نیست.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	57	ماده 57- قوه قضاییه موظف است با همکاری وزارت بهداشت، درمان و آموزش پزشکی و سایر دستگاههای مرتبط حداکثر ظرف سه ماه پس از لازمالاجرا شدن این قانون، برنامه و تمهیدات قانونی لازم برای پیشگیری و مقابله با سقط غیرقانونی جنین و پیشنهاد اصلاح مقررات مراجع ذیصلاح مرتبط را تهیه و اعلام نماید.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	58	ماده 58- توزیع داروهای رایج در سقط جنین فقط برای عرضه مراکز درمانی بیمارستانی دارای مجوز از وزارت بهداشت، درمان و آموزش پزشکی در داروخانههای آنها مجاز است. هرگونه خرید، فروش و پخش داروهای مذکور، خارج از سامانه ردیابی و رهگیری فرآوردههای دارویی وزارت بهداشت، درمان و آموزش پزشکی و نگهداری و حمل این داروها بدون نسخه پزشک جرم است و مشمول مجازاتهای تعزیری درجه سه تا شش موضوع ماده (19) قانون مجازات اسلامی مصوب 1392/2/1 میشود.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	59	ماده 59- وزارت اطلاعات و سایر دستگاههای امنیتی مکلفند با همکاری وزارت بهداشت، درمان و آموزش پزشکی نیروی انتظامی و سازمانهای نظام پزشکی و پزشکی قانونی و سایر دستگاههای ذیربط، از طریق سامانههای موجود گزارش مردمی متخلفان فروش داروهای سقط، مشارکت در سقط غیرقانونی، تارنماها و بسترهای مجازی معرفیکننده مراکز و افراد مشارکت کننده در سقط، توصیههای کارکنان بهداشتی و درمانی خارج از ضوابط، عناصر ترویجدهنده سقط غیرقانونی را شناسایی و به عنوان ضابط قضایی، موارد را به مراجع قضایی اعلام نمایند.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	60	ماده 60- فعالیت مدیران و عوامل مؤثر در بسترهای مجازی معرفی کننده افراد و مراکز مشارکت کننده در سقط غیرقانونی جنین ممنوع است و حسب مورد متخلفان از این حکم علاوه بر مجازات تعزیری درجه پنج موضوع ماده (19) قانون مجازات اسلامی، به پرداخت جزای نقدی معادل دو تا پنج برابر عوائد حاصل از ارتکاب جرم محکوم میشوند.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	61	ماده 61- ارتکاب گسترده جنایت علیه تمامیت جسمانی جنین به قصد نتیجه یا علم به تحقق آن، بهگونهای که موجب ورود خسارت عمده به تمامیت جسمانی جنینها یا مادران در حد وسیع گردد، مشمول حکم ماده (286) قانون مجازات اسلامی مصوب 1392/2/1 میگردد. تبصره 1- هرگاه دادگاه از مجموع ادله و شواهد قصد ایراد خسارت عمده در حد وسیع و یا علم به مؤثر بودن اقدامات انجام شده را احراز نکند و جرم ارتکابی مشمول مجازات قانونی دیگری نباشد، با توجه به میزان نتایج زیانبار جرم، مرتکب به حبس تعزیری درجه پنج یا شش محکوم میشود. تبصره 2- هر کس به هر عنوان به طور گسترده دارو، مواد و وسایل سقط غیرقانونی جنین را فراهم و یا معاونت و مباشرت به سقط غیرقانونی جنین به طور وسیع نماید و یا در چرخه تجارت سقط جنین فعال و یا مؤثر باشد در صورتی که مشمول حکم این ماده نباشد، علاوه بر مجازات تعزیری درجه دو، به پرداخت جزای نقدی معادل دو تا پنج برابر عواید حاصل از ارتکاب جرم محکوم میگردد. تبصره 3- اموال و وسایل حاصل از ارتکاب جرم مصادره شده و عواید آن به همراه جزای نقدی دریافتی، به حساب خزانه واریز شده و پس از درج در بودجه سنواتی، در اختیار وزارت بهداشت، درمان و آموزش پزشکی قرار میگیرد تا در جهت درمان ناباروری هزینه گردد.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	62	ماده 62- دولت مکلف است حداکثر ظرف یک سال پس از لازمالاجرا شدن این قانون، برنامهریزی جامع در حوزه مهاجرت داخل و خارج از کشور با هدف ارتقای کیفی و کمی جمعیت در راستای بندهای (9)، (10)، (11) و (13) سیاستهای کلی جمعیت ارایه و جهت اجرا به دستگاههای ذیربط ابلاغ نماید.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	63	ماده 63- به منظور تهیه نقشه روزآمد تراکم جمعیت و هدفمند کردن طرحهای حمایتی این قانون، با توجه به پراکندگی خانوادهها در سطح کشور، سازمان ثبت احوال کشور، مکلف است با همکاری مرکز آمار ایران و اداره کل مهاجرین و اتباع خارجی نسبت به تولید و انتشار آمارهای مهاجرت بر حسب فرد و خانواده بر پایه دادههای مکانی پایگاه اطلاعات جمعیت کشور، به صورت سالانه و همچنین تهیه ساز و کار افزودن ثبت رویدادهای حیاتی و تغییرات نشانی اتباع خارجی کشور به پایگاه اطلاعات جمعیت کشور اقدام نماید. تبصره- سازمان ثبت احوال کشور با همکاری وزارت امور خارجه مکلف به حفظ و ارتقای کیفیت سامانه ثبت تغییر نشانی و دسترسپذیر نمودن آن برای همه ایرانیان در سطح جهانی است.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	64	ماده 64- وزارت امور خارجه مکلف است حداکثر تا یک سال پس از ابلاغ این قانون گزارش کلیه تعهدات ناشی از معاهدات بینالمللی مرتبط با مسائل جمعیتی کشور را به مجلس شورای اسلامی و شورای عالی انقلاب فرهنگی ارایه و با کمک نهادهای ذیربط تدابیر و اقداماتی انجام دهد که زمینه کلیه عملکردهای ضدجمعیتی نهادهای بینالمللی در کشور برطرف گردد.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	65	ماده 65- رعایت ضوابط ابلاغی سازمان پدافند غیرعامل از سوی دستگاههای اجرایی پس از اعلام آزمایش مواد و فرآوردههای غذایی و وارداتی و محصولات تراریخته، موارد حمله زیستی، آلایندههای محیطی و عوامل شیمیایی تشعشعات و آلودگی امواج نسبت به اختلالات باروری یا جنسی، توسط مراجع ذیربط، الزامی است. تبصره- سازمان پدافند غیرعامل موظف است دستورالعمل اجرایی این ماده را با همکاری دستگاههای ذیربط تدوین نموده و پس از تصویب در کمیته دائمی پدافند غیرعامل کشور، جهت اجرا ابلاغ نماید.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	66	ماده 66- نیروهای مسلح با استفاده از ظرفیت و امکانات دستگاههای اجرایی و سازمانهای ذیربط خود در زمینه ارایه خدمات بهداشتی، سلامت باروری، درمان ناباروری، افزایش ازدواج، کاهش طلاق و اعطای مشوقهای فرزندآوری ویژه کارکنان نیروهای مسلح و خانواده آنان، بازنشستگان و بسیجیان اقدام نمایند.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	67	ماده 67- دستگاههای اجرایی مندرج در ماده (5) قانون مدیریت خدمات کشوری میتوانند تکالیف خود در این قانون را از طریق تفاهمنامه و عقد قرارداد با سازمان بسیج مستضعفین به اجرا برسانند.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	68	ماده 68- به منظور حمایت از ازدواج جوانان، بانک مرکزی جمهوری اسلامی ایران مکلف است از محل پسانداز و جاری قرضالحسنه نظام بانکی، تسهیلات قرضالحسنه ازدواج به کلیه زوجهایی که بیشتر از چهار سال از تاریخ عقد ایشان نگذشته باشد و تا کنون تسهیلات ازدواج دریافت نکردهاند با اولویت نخست پرداخت کند. تسهیلات قرضالحسنه برای هر یک از زوجها در سال 1400 هفتصد میلیون (700.000.000) ریال و با دوره بازپرداخت ده ساله است. تبصره 1- به منظور کاهش سن ازدواج، بانک مرکزی جمهوری اسلامی ایران موظف است تسهیلات قرضالحسنه ازدواج برای زوجهای زیر بیست و پنج سال و زوجههای زیر بیست و سه سال واجد شرایط دریافت تسهیلات ازدواج را تا سقف یک میلیارد (1.000.000.000) ریال افزایش دهد. تبصره 2- بانکها باید برای ضمانت صرفاً یکی از سه مورد اعتبارسنجی یا یک ضامن و سفته و یا سهم فرد از حساب هدفمندی یارانهها را به منزله ضمانت بپذیرند. مسؤولیت حسن اجرای حکم این ماده به عهده بانک مرکزی و بانکهای عامل و کلیه مدیران و کارکنان ذیربط میباشد. عدم پرداخت یا تأخیر در پرداخت تسهیلات تخلف محسوب شده و قابل پیگیری در مراجع ذیصلاح میباشد. همچنین تمامی بانکها موظفند به صورت ماهانه تعداد تسهیلات قرضالحسنه ازدواج پرداختی و تعداد افراد در نوبت دریافت این تسهیلات را به صورت عمومی اعلام کنند. تبصره 3- مبلغ بیست هزار میلیارد (20.000.000.000.000) ریال از منابع این ماده برای تأمین جهیزیه با کالای ایرانی به ستاد اجرایی فرمان امام(ره) اختصاص مییابد. زوجین میتوانند به جای استفاده از تسهیلات موضوع این ماده، از این تسهیلات حسب مورد به همان میزان، تمام یا بخشی از تسهیلات خود را از این طریق دریافت کنند و به مصرف برسانند. تبصره 4- از سال 1401 به بعد، حداقل به اندازه نرخ تورم سالانه به مبالغ موضوع این ماده و تبصرههای آن اضافه میگردد.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	69	ماده 69- بانک مرکزی جمهوری اسلامی ایران موظف است در راستای اجرای بند (چ) ماده (102) قانون برنامه پنجساله ششم توسعه، اقتصادی، اجتماعی و فرهنگی جمهوری اسلامی ایران از طریق بانکهای عامل مبلغ نه هزار میلیارد (9.000.000.000.000) ریال از منابع سپردههای پسانداز و جاری قرضالحسنه نظام بانکی به تفکیک نسبت به پرداخت تسهیلات قرضالحسنه ودیعه یا خرید یا ساخت مسکن (بنا به درخواست خانوار) با بازپرداخت حداکثر بیست ساله برای خانوادههای فاقد مسکن که در سال 1399 به بعد صاحب فرزند سوم به بعد شده یا میشوند به میزان یک میلیارد و پانصد میلیون (1.500.000.000) ریال اقدام نماید. تبصره ‍1- بانک مرکزی مکلف است در راستای اجرای بند (چ) ماده (102) قانون برنامه پنجساله ششم توسعه، اقتصادی، اجتماعی و فرهنگی جمهوری اسلامی ایران از طریق بانکهای عامل مبلغ چهار هزار و ششصد میلیارد (4.600.000.000.000) ریال از منابع سپردههای پسانداز و جاری قرضالحسنه ودیعه یا خرید یا ساخت مسکن (بنا به درخواست خانوار) با بازپرداخت حداکثر ده ساله برای خانوادههای فاقد مسکن به شرح ذیل اقدام نماید: الف- خانوارهای صاحب دو فرزند تا سقف دو هزار میلیارد (2.000.000.000.000) ریال به هر خانواده به میزان یک میلیارد (1.000.000.000) ریال ب- خانوارهای صاحب یک فرزند تا سقف یک هزار و ششصد میلیارد (1.600.000.000.000) ریال به هر خانواده به میزان هشتصد میلیون (800.000.000) ریال پ- خانوارهای دو نفره (زوج و زوجه) تا سقف هزار میلیارد (1.000.000.000.000) ریال به هر خانواده به میزان پانصد میلیون (500.000.000) ریال. تبصره 2- از سال 1401 به بعد، حداقل به اندازه نرخ تورم سالانه به مبالغ موضوع این ماده و تبصره (1) آن اضافه میگردد.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب ۱۴۰۰	70	ماده 70- اجرای احکام این قانون در ارتباط با نهادهای زیر نظر مقام معظم رهبری منوط به اذن ایشان میباشد.
