law_code	law_name	volume	book	bab	chapter	section	paragraph	article_number	text
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل ششم - در مضاربه			549	ماده 549- حصههای مزبوره در ماده فوق باید در عقد مضاربه معین شود مگر اینکه در عرف منجزاً معلوم بوده و سکوت در عقد منصرف به آن گردد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل ششم - در مضاربه			550	ماده 550- مضاربه عقدی است جائز.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل ششم - در مضاربه			551	ماده 551- عقد مضاربه به یکی از علل ذیل منفسخ میشود: 1) در صورت موت یا جنون یا سفه احد طرفین. 2) در صورت مفلس شدن مالک. 3) در صورت تلف شدن تمام سرمایه و ربح. 4) در صورت عدم امکان تجارتی که منظور طرفین بوده.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل ششم - در مضاربه			552	ماده 552- هرگاه در مضاربه برای تجارت مدت معین شده باشد تعیین مدت موجب لزوم عقد نمیشود لیکن پس از انقضای مدت مضارب نمیتواند معامله بکند مگر به اجازه جدید مالک.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل ششم - در مضاربه			553	ماده 553- در صورتی که مضاربه مطلق باشد یعنی تجارت خاصی شرط نشده باشد عامل میتواند هر قسم تجارتی را که صلاح بداند بنماید ولی در طرز تجارت باید متعارف را رعایت کند.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل ششم - در مضاربه			554	ماده 554- مضارب نمیتواند نسبت به همان سرمایه با دیگری مضاربه کند یا آن را به غیر واگذار نماید مگر با اجازه مالک.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل ششم - در مضاربه			555	ماده 555- مضارب باید اعمالی را که برای نوع تجارت متعارف و معمول بلد و زمان است بجا آورد ولی اگر اعمالی را که بر طبق عرف بایستی به اجیر رجوع کند خود شخصاً انجام دهد مستحق اجرت آن نخواهد بود.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل ششم - در مضاربه			556	ماده 556- مضارب در حکم امین است و ضامن مال مضاربه نمیشود مگر در صورت تفریط یا تعدی.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل ششم - در مضاربه			557	ماده 557- اگر کسی مالی برای تجارت بدهد و قرار گذارد که تمام منافع مال مالک باشد در این صورت معامله مضاربه محسوب نمیشود و عامل مستحق اجرتالمثل خواهد بود مگر اینکه معلوم شود که عامل عمل را تبرعاً انجام داده است.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل ششم - در مضاربه			558	ماده 558- اگر شرط شود که مضارب ضامن سرمایه خواهد بود و یا خسارات حاصله از تجارت متوجه مالک نخواهد شد عقد باطل است مگر اینکه به طور لزوم شرط شده باشد که مضارب از مال خود به مقدار خسارت یا تلف مجاناً به مالک تملیک کند.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل ششم - در مضاربه			559	ماده 559- در حساب جاری یا حساب به مدت ممکن است با رعایت شرط قسمت اخیر ماده قبل احکام مضاربه جاری و حقالمضاربه به آن تعلق بگیرد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل ششم - در مضاربه			560	ماده 560- به غیر از آنکه فوقاً مذکور شد مضاربه تابع شرایط و مقرراتی است که به موجب عقد بین طرفین مقرر است.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هفتم - در جعاله			561	ماده 561- جعاله عبارت است از التزام شخصی به ادای اجرت معلوم در مقابل عملی اعم از اینکه طرف معین باشد یا غیر معین.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هفتم - در جعاله			562	ماده 562- در جعاله ملتزم را جاعل و طرف را عامل و اجرت را جُعل میگویند.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هفتم - در جعاله			563	ماده 563- در جعاله معلوم بودن اجرت منجمیعالجهات لازم نیست بنابراین اگر کسی ملتزم شود که هر کس گمشده او را پیدا کند حصه مشاع معینی از آن مال او خواهد بود جعاله صحیح است.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هفتم - در جعاله			564	ماده 564- در جعاله گذشته از عدم لزوم تعیین عامل ممکن است عمل هم مردد و کیفیات آن نامعلوم باشد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هفتم - در جعاله			565	ماده 565- جعاله تعهدی است جائز و مادامی که عمل به اتمام نرسیده است هر یک از طرفین میتوانند رجوع کنند ولی اگر جاعل در اثنای عمل رجوع نماید باید اجرتالمثل عمل عامل را بدهد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هفتم - در جعاله			566	ماده 566- هرگاه در جعاله عمل دارای اجزای متعدد بوده و هر یک از اجزاء مقصود بالاصاله جاعل بوده باشد و جعاله فسخ گردد عامل از اجرتالمسمی به نسبت عملی که کرده است مستحق خواهد بود اعم از اینکه فسخ از طرف جاعل باشد یا از طرف خود عامل.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هفتم - در جعاله			567	ماده 567- عامل وقتی مستحق جعل میگردد که متعلق جعاله را تسلیم کرده یا انجام داده باشد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هفتم - در جعاله			568	ماده 568- اگر عاملین متعدد به شرکت هم عمل را انجام دهند هر یک به نسبت مقدار عمل خود مستحق جعل میگردد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هفتم - در جعاله			569	ماده 569- مالی که جعاله برای آن واقع شده است از وقتیکه به دست عامل میرسد تا به جاعل رد کند در دست او امانت است.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هفتم - در جعاله			570	ماده 570- جعاله بر عمل نامشروع و یا بر عمل غیر عقلایی باطل است.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث اول - در احکام شرکت		571	ماده 571- شرکت عبارت است از اجتماع حقوق مالکین متعدد در شیئی واحد به نحو اشاعه.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث اول - در احکام شرکت		572	ماده 572- شرکت اختیاری است یا قهری.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث اول - در احکام شرکت		573	ماده 573- شرکت اختیاری یا در نتیجه عقدی از عقود حاصل میشود یا در نتیجه عمل شرکا از قبیل مزج اختیاری یا قبول مالی مشاعاً در ازای عمل چند نفر و نحو اینها.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث اول - در احکام شرکت		574	ماده 574- شرکت قهری اجتماع حقوق مالکین است که در نتیجه امتزاج یا ارث حاصل میشود.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث اول - در احکام شرکت		575	ماده 575- هر یک از شرکا به نسبت سهم خود در نفع و ضرر سهیم میباشد مگر اینکه برای یک یا چند نفر از آنها در مقابل عملی سهم زیادتری منظور شده باشد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث اول - در احکام شرکت		576	ماده 576- طرز اداره کردن اموال مشترک تابع شرایط مقرره بین شرکا خواهد برد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث اول - در احکام شرکت		577	ماده 577- شریکی که در ضمن عقد به اداره کردن اموال مشترک مأذون شده است میتواند هر عملی را که لازمه اداره کردن است انجام دهد و به هیچ وجه مسئول خسارات حاصله از اعمال خود نخواهد بود مگر در صورت تفریط یا تعدی.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث اول - در احکام شرکت		578	ماده 578- شرکا همه وقت میتوانند از اذن خود رجوع کنند مگر اینکه اذن در ضمن عقد لازم داده شده باشد که در این صورت مادام که شرکت باقی است حق رجوع ندارند.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث اول - در احکام شرکت		579	ماده 579- اگر اداره کردن شرکت به عهده شرکای متعدد باشد به نحوی که هر یک به طور استقلال مأذون در اقدام باشد هر یک از آنها میتواند منفرداً به اعمالی که برای اداره کردن لازم است اقدام کند.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث اول - در احکام شرکت		580	ماده 580- اگر بین شرکا مقرر شده باشد که یکی از مدیران نمیتواند بدون دیگری اقدام کند مدیری که به تنهایی اقدام کرده باشد در صورت عدم امضای شرکای دیگر در مقابل شرکا، ضامن خواهد بود اگر چه برای مأذونین دیگر امکان فعلی برای مداخله در امر اداره کردن موجود نبوده باشد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث اول - در احکام شرکت		581	ماده 581- تصرفات هر یک از شرکا در صورتی که بدون اذن یا خارج از حدود اذن باشد فضولی بوده و تابع مقررات معاملات فضولی خواهد بود.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث اول - در احکام شرکت		582	ماده 582- شریکی که بدون اذن یا در خارج از حدود اذن تصرف در اموال شرکت نماید ضامن است.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث اول - در احکام شرکت		583	ماده 583- هر یک از شرکا میتواند بدون رضایت شرکای دیگر سهم خود را جزئاً یا کلاً به شخص ثالثی منتقل کند.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث اول - در احکام شرکت		584	ماده 584- شریکی که مالالشرکه در ید اوست در حکم امین است و ضامن تلف و نقص آن نمیشود مگر در صورت تفریط یا تعدی.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث اول - در احکام شرکت		585	ماده 585- شریک غیر مأذون در مقابل اشخاصی که با آنها معامله کرده مسئول بوده و طلبکاران فقط حق رجوع به او دارند.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث اول - در احکام شرکت		586	ماده 586- اگر برای شرکت در ضمن عقد لازمی مدت معین نشده باشد هر یک از شرکا هر وقت بخواهد میتواند رجوع کند.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث اول - در احکام شرکت		587	ماده 587- شرکت به یکی از طرق ذیل مرتفع میشود: 1) در صورت تقسیم. 2) در صورت تلف شدن تمام مال شرکت.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث اول - در احکام شرکت		588	ماده 588- در موارد ذیل شرکا مأذون در تصرف اموال مشترکه نمیباشند: 1) در صورت انقضای مدت مأذونیت یا رجوع از آن در صورت امکان رجوع. 2) در صورت فوت یا محجور شدن یکی از شرکا.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث دوم - در تقسیم اموال شرکت		589	ماده 589- هر شریکالمال میتواند هر وقت بخواهد تقاضای تقسیم مال مشترک را بنماید مگر در مواردی که تقسیم به موجب این قانون ممنوع یا شرکا به وجه ملزمی ملتزم بر عدم تقسیم شده باشند.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث دوم - در تقسیم اموال شرکت		590	ماده 590- در صورتی که شرکا بیش از دو نفر باشند ممکن است تقسیم فقط به نسبت سهم یک یا چند نفر از آنها به عمل آید و سهام دیگران به اشاعه باقی بماند.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث دوم - در تقسیم اموال شرکت		591	ماده 591- هرگاه تمام شرکا به تقسیم مال مشترک راضی باشند تقسیم به نحوی که شرکا تراضی نمایند به عمل میآید و در صورت عدم توافق بین شرکا حاکم اجبار به تقسیم میکند مشروط بر اینکه تقسیم مشتمل بر ضرر نباشد که در این صورت اجبار جائز نیست و تقسیم باید به تراضی باشد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث دوم - در تقسیم اموال شرکت		592	ماده 592- هرگاه تقسیم برای بعضی از شرکا مضر و برای بعض دیگر بیضرر باشد در صورتی که تقاضا از طرف متضرر باشد طرف دیگر اجبار میشود و اگر برعکس تقاضا از طرف غیر متضرر بشود شریک متضرر اجبار بر تقسیم نمیشود.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث دوم - در تقسیم اموال شرکت		593	ماده 593- ضرری که مانع از تقسیم میشود عبارت است از نقصان فاحش قیمت به مقداری که عادتاً قابل مسامحه نباشد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث دوم - در تقسیم اموال شرکت		594	ماده 594- هرگاه قنات مشترک یا امثال آن خرابی پیدا کرده و محتاج به تنقیه یا تعمیر شود و یک یا چند نفر از شرکا بر ضرر شریک یا شرکای دیگر از شرکت در تنقیه یا تعمیر امتناع نمایند شریک یا شرکای متضرر میتوانند به حاکم رجوع نمایند در این صورت اگر ملک قابل تقسیم نباشد حاکم میتواند برای قلع ماده نزاع و دفع ضرر شریک ممتنع را به اقتضای موقع به شرکت در تنقیه یا تعمیر یا اجاره یا بیع سهم خود اجبار کند.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث دوم - در تقسیم اموال شرکت		595	ماده 595- هرگاه تقسیم متضمن افتادن تمام مال مشترک یا حصه یک یا چند نفر از شرکا از مالیت باشد تقسیم ممنوع است اگر چه شرکا تراضی نمایند.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث دوم - در تقسیم اموال شرکت		596	ماده 596- در صورتی که اموال مشترک متعدد باشد قسمت اجباری در بعضی از آنها ملازم با تقسیم باقی اموال نیست.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث دوم - در تقسیم اموال شرکت		597	ماده 597- تقسیم ملک از وقف جایز است ولی تقسیم مال موقوفه بین موقوفعلیهم جایز نیست.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث دوم - در تقسیم اموال شرکت		598	ماده 598- ترتیب تقسیم آنست که اگر مال مشترک مثلی باشد به نسبت سهام شرکا افراز میشود و اگر قیمتی باشد بر حسب قیمت تعدیل میشود و بعد از افراز یا تعدیل در صورت عدم تراضی بین شرکا حصص آنها به قرعه معین میگردد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث دوم - در تقسیم اموال شرکت		599	ماده 599- تقسیم بعد از آنکه صحیحاً واقع شد لازم است و هیچ یک از شرکا نمیتواند بدون رضای دیگران از آن رجوع کند.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث دوم - در تقسیم اموال شرکت		600	ماده 600- هرگاه در حصه یک یا چند نفر از شرکا عیبی ظاهر شود که در حین تقسیم عالم به آن نبوده شریک یا شرکای مزبور حق دارند تقسیم را بهم بزنند.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث دوم - در تقسیم اموال شرکت		601	ماده 601- هرگاه بعد از تقسیم معلوم شود که قسمت به غلط واقع شده است تقسیم باطل میشود.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث دوم - در تقسیم اموال شرکت		602	ماده 602- هرگاه بعد از تقسیم معلوم شود که مقدار معینی از اموال تقسیمشده مال غیر بوده است در صورتی که مال غیر در تمام حصص مفروزاً به تساوی باشد تقسیم صحیح و الا باطل است.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث دوم - در تقسیم اموال شرکت		603	ماده 603- ممر و مجرای هر قسمتی که از متعلقات آنست بعد از تقسیم مخصوص همان قسمت میشود.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث دوم - در تقسیم اموال شرکت		604	ماده 604- کسی که در ملک دیگری حق ارتفاق دارد نمیتواند مانع از تقسیم آن ملک بشود ولی بعد از تقسیم حق مزبور به حال خود باقی میماند.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث دوم - در تقسیم اموال شرکت		605	ماده 605- هرگاه حصه بعضی از شرکا مجرای آب یا محل عبور حصه شریک دیگر باشد بعد از تقسیم حق مجری یا عبور ساقط نمیشود مگر اینکه سقوط آن شرط شده باشد و همچنین است سایر حقوق ارتفاقی.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل هشتم - در شرکت	مبحث دوم - در تقسیم اموال شرکت		606	ماده 606- هرگاه ترکه میت قبل از ادای دیون تقسیم شود و یا بعد از تقسیم معلوم شود که بر میت دینی بوده است طلبهکار باید به هر یک از وراث به نسبت سهم او رجوع کند و اگر یک یا چند نفر از وراث معسر شده باشد طلبهکار میتواند برای سهم معسر یا معسرین نیز به وارث دیگر رجوع نماید.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث اول - در کلیات		607	ماده 607- ودیعه عقدی است که به موجب آن یک نفر مال خود را به دیگری میسپارد برای آنکه آن را مجاناً نگاه دارد. ودیعهگذار مودع و ودیعهگیر را مستودع یا امین میگویند.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث اول - در کلیات		608	ماده 608- در ودیعه قبول امین لازم است اگر چه به فعل باشد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث اول - در کلیات		609	ماده 609- کسی میتواند مالی را به ودیعه گذارد که مالک یا قائممقام مالک باشد و یا از طرف مالک صراحتاً یا ضمناً مجاز باشد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث اول - در کلیات		610	ماده 610- در ودیعه طرفین باید اهلیت برای معامله داشته باشند و اگر کسی مالی را از کسی دیگر که برای معامله اهلیت ندارد به عنوان ودیعه قبول کند باید آن را به ولی او رد نماید و اگر در ید او ناقص یا تلف شود ضامن است.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث اول - در کلیات		611	ماده 611- ودیعه عقدی است جائز.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث دوم - در تعهدات امین		612	ماده 612- امین باید مال ودیعه را به طوری که مالک مقرر نموده حفظ کند و اگر ترتیبی تعیین نشده باشد آن را به طوری که نسبت به آن مال متعارف است حفظ کند و الا ضامن است.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث دوم - در تعهدات امین		613	ماده 613- هرگاه مالک برای حفاظت مال ودیعه ترتیبی مقرر نموده باشد و امین از برای حفظ مال تغییر آن ترتیب را لازم بداند میتواند تغییر دهد مگر اینکه مالک صریحاً نهی از تغییر کرده باشد که در این صورت ضامن است.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث دوم - در تعهدات امین		614	ماده 614- امین ضامن تلف یا نقصان مالی که به او سپرده شده است نمیباشد مگر در صورت تعدی یا تفریط.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث دوم - در تعهدات امین		615	ماده 615- امین در مقام حفظ مسئول وقایعی نمیباشد که دفع آن از اقتدار او خارج است.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث دوم - در تعهدات امین		616	ماده 616- هرگاه رد مال ودیعه مطالبه شود و امین از رد آن امتناع کند از تاریخ امتناع احکام امین به او مترتب نشده و ضامن تلف و هر نقص یا عیبی است که در مال ودیعه حادث شود اگر چه آن عیب یا نقص مستند به فعل او نباشد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث دوم - در تعهدات امین		617	ماده 617- امین نمیتواند غیر از جهت حفاظت تصرفی در ودیعه کند یا به نحوی از انحا از آن منتفع گردد مگر با اجازه صریح یا ضمنی امانتگذار و الا ضامن است.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث دوم - در تعهدات امین		618	ماده 618- اگر مال ودیعه در جعبه سربسته یا پاکت مختوم به امین سپرده شده باشد حق ندارد آن را باز کند و الا ضامن است.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث دوم - در تعهدات امین		619	ماده 619- امین باید عین مالی را که دریافت کرده است رد نماید.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث دوم - در تعهدات امین		620	ماده 620- امین باید مال ودیعه را به همان حالی که موقع پس دادن موجود است مسترد دارد و نسبت به نواقصی که در آن حاصل شده و مربوط به عمل امین نباشد ضامن نیست.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث دوم - در تعهدات امین		621	ماده 621- اگر مال ودیعه قهراً از امین گرفته شود و مشارالیه قیمت یا چیز دیگری به جای آن اخذ کرده باشد باید آنچه را که در عوض گرفته است به امانتگذار بدهد ولی امانتگذار مجبور به قبول آن نبوده و حق دارد مستقیماً به قاهر رجوع کند.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث دوم - در تعهدات امین		622	ماده 622- اگر وارث امین مال ودیعه را تلف کند باید از عهده مثل یا قیمت آن برآید اگر چه عالم به ودیعه بودن مال نبوده باشد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث دوم - در تعهدات امین		623	ماده 623- منافع حاصله از ودیعه مال مالک است.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث دوم - در تعهدات امین		624	ماده 624- امین باید مال ودیعه را فقط به کسی که آن را از او دریافت کرده است یا قائممقام قانونی او یا به کسی که مأذون در اخذ میباشد مسترد دارد و اگر به واسطه ضرورتی بخواهد آن را رد کند و به کسی که حق اخذ دارد دسترس نداشته باشد باید به حاکم رد نماید.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث دوم - در تعهدات امین		625	ماده 625- هرگاه مستحقللغیر بودن مال ودیعه محقق گردد باید امین آن را به مالک حقیقی رد کند و اگر مالک معلوم نباشد تابع احکام اموال مجهولالمالک است.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث دوم - در تعهدات امین		626	ماده 626- اگر کسی مال خود را به ودیعه گذارد ودیعه به فوت امانتگذار باطل و امین ودیعه را نمیتواند رد کند مگر به وراث او.
