law_code	law_name	book	bab	chapter	section	article_number	text
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث ششم- رجوع به کارشناس	267	ماده 267- هرگاه یکی از اصحاب دعوا از تخلف کارشناس متضرر شده باشد در صورتیکه تخلف کارشناس سبب اصلی در ایجاد خسارات به متضرر باشد میتواند از کارشناس مطالبه ضرر نماید. ضرر و زیان ناشی از عدمالنفع قابل مطالبه نیست.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث ششم- رجوع به کارشناس	268	ماده 268- طرفین دعوا در هر مورد که قرار رجوع بهکارشناس صادر میشود، میتوانند قبل از اقدام کارشناس یا کارشناسان منتخب، کارشناس یا کارشناسان دیگری را با تراضی، انتخاب و به دادگاه معرفی نمایند. در این صورت کارشناس مرضیالطرفین به جای کارشناس منتخب دادگاه برای اجرای قرار کارشناسی اقدام خواهد کرد. کارشناسی که به تراضی انتخاب میشود ممکن است غیر از کارشناس رسمی باشد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث ششم- رجوع به کارشناس	269	ماده 269- اگر لازم باشد که تحقیقات کارشناسی در خارج از مقر دادگاه رسیدگیکننده اجرا شود و طرفین کارشناس را با تراضی تعیین نکرده باشند، دادگاه میتواند انتخاب کارشناس را به طریق قرعه به دادگاهی که تحقیقات در مقر آن دادگاه اجراء میشود واگذار نماید.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هفتم- سوگند	270	ماده 270- در مواردی که صدور حکم دادگاه منوط به سوگند شرعی میباشد، دادگاه به درخواست متقاضی، قرار اتیان سوگند صادر کرده و در آن، موضوع سوگند و شخصی را که باید سوگند یاد کند تعیین مینماید.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هفتم- سوگند	271	ماده 271- در کلیه دعاوی مالی و سایر حقوقالناس از قبیل نکاح، طلاق، رجوع در طلاق، نسب، وکالت و وصیت که فاقد دلائل و مدارک معتبر دیگر باشد سوگند شرعی به شرح مواد آتی میتواند ملاک و مستند صدور حکم دادگاه قرار گیرد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هفتم- سوگند	272	ماده 272- هرگاه خواهان (مدعی) فاقد بینه و گواه واجد شرایط باشد و خوانده (مدعیعلیه) منکر ادعای خواهان بوده به تقاضای خواهان، منکر ادای سوگند مینماید و به موجب آن ادعا ساقط خواهد شد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هفتم- سوگند	273	ماده 273- چنانچه خوانده از ادای سوگند امتناع ورزد و سوگند را به خواهان واگذار نماید، با سوگند وی ادعایش ثابت میشود و در صورت نکول ادعای او ساقط و به موجب آن حکم صادر میگردد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هفتم- سوگند	274	ماده 274- چنانچه منکر از ادای سوگند و رد آن به خواهان نکول نماید دادگاه سه بار جهت اتیان سوگند یا رد آن به خواهان، به منکر اخطار میکند، در غیر این صورت ناکل شناخته خواهد شد. با اصرار خوانده بر موضع خود، دادگاه ادای سوگند را به خواهان واگذار نموده و با سوگند وی ادعا ثابت و به موجب آن حکم صادر میشود و در صورت نکول خواهان از ادای سوگند، ادعای او ساقط خواهد شد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هفتم- سوگند	275	ماده 275- هرگاه خوانده در پاسخ خواهان ادعایی مبنی بر برائت ذمه از سوی خواهان یا دریافت مال مورد ادعا یا صلح و هبه نسبت به آن و یا تملیک مال به موجب یکی از عقود ناقله نماید، دعوا منقلب شده، خواهان، خوانده و خوانده، خواهان تلقی میشود و حسب مورد با آنان رفتار خواهد شد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هفتم- سوگند	276	ماده 276- هرگاه خوانده در جلسه دادرسی در قبال ادعای خواهان به علت عارضهای از قبیل لکنت زبان یا لال بودن سکوت نماید قاضی دادگاه رأساً یا به وسیله مترجم یا متخصص امر مراد وی را کشف یا عارضه را برطرف مینماید و چنانچه سکوت خوانده و استنکاف وی از باب تعمد و ایذاء باشد دادگاه ضمن تذکر عواقب شرعی و قانونی کتمان حقیقت، سه بار به خوانده اخطار مینماید که درنتیجه استنکاف، ناکل شناخته میشود، در این صورت با سوگند خواهان دعوا ثابت و حکم بر محکومیت خوانده صادر خواهد شد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هفتم- سوگند	277	ماده 277- در کلیه دعاوی مالی که به هر علت و سببی به ذمه تعلق میگیرد از قبیل قرض، ثمن معامله، مالالاجاره، دیه جنایات، مهریه، نفقه، ضمان به تلف یا اتلاف -همچنین دعاوی که مقصود از آن مال است از قبیل بیع، صلح، اجاره، هبه، وصیت به نفع مدعی، جنایت خطائی و شبه عمد موجب دیه- چنانچه برای خواهان امکان اقامه بینه شرعی نباشد میتواند با معرفی یک گواه مرد یا دو گواه زن به ضمیمه یک سوگند ادعای خود را اثبات کند. تبصره- در موارد مذکور در این ماده ابتدا گواه واجد شرایط، شهادت میدهد سپس سوگند توسط خواهان اداء میشود.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هفتم- سوگند	278	ماده 278- در دعوای بر میت پس از اقامه بینه، سوگند خواهان نیز لازم است و در صورت امتناع از سوگند، حق وی ساقط میشود.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هفتم- سوگند	279	ماده 279- هرگاه خواهان، در دعوای بر میت، وارث صاحب حق باشد و بر اثبات ادعای خود اقامه بینه کند علاوه بر آن باید اداء سوگند نماید. در صورت عدم اتیان سوگند حق مورد ادعا ساقط خواهد شد. تبصره 1- در صورت تعدد وراث هر یک نسبت به سهم خود باید ادای سوگند نمایند چنانچه بعضی ادای سوگند نموده و بعضی نکول کنند ادعا نسبت به کسانی که ادای سوگند کرده ثابت و نسبت به نکول کنندگان ساقط خواهد شد. تبصره 2- چنانچه وراث خوانده متعدد باشند و خواهان شخص دیگری باشد پس از اقامه بینه توسط خواهان، ادای یک سوگند کفایت میکند.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هفتم- سوگند	280	ماده 280- در حدود شرعی حق سوگند نیست مگر در سرقت که فقط نسبت به جنبه حقالناسی آن سوگند ثابت است ولی حد سرقت با آن سوگند ثابت نخواهد شد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هفتم- سوگند	281	ماده 281- سوگند باید مطابق قرار دادگاه و با لفظ جلاله (واللّه- باللّه- تاللّه) یا نام خداوند متعال به سایر زبانها ادا گردد و در صورت نیاز به تغلیظ دادگاه کیفیت ادای آن را از حیث زمان، مکان و الفاظ تعیین مینماید. در هر حال فرقی بین مسلمان و غیرمسلمان در ادای سوگند به نام خداوند متعال نخواهد بود. مراتب اتیان سوگند صورتجلسه میگردد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هفتم- سوگند	282	ماده 282- در صورتی که طرفین حاضر نباشند، دادگاه محل ادای سوگند، تعیین وقت نموده و طرفین را احضار مینماید. در احضارنامه علت حضور قید میگردد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هفتم- سوگند	283	ماده 283- دادگاه نمیتواند بدون درخواست اصحاب دعوا سوگند دهد و اگر سوگند داد اثری بر آن مترتب نخواهد بود و چنانچه پس از آن، درخواست اجرای سوگند شود باید سوگند تجدید گردد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هفتم- سوگند	284	ماده 284- درخواست سوگند از سوی متقاضی ممکن است شفاهی یا کتبی باشد. درخواست شفاهی در صورتمجلس نوشته شده و به امضای درخواستکننده میرسد و این درخواست را تا پایان دادرسی میتوان انجام داد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هفتم- سوگند	285	ماده 285- در صورتی که سوگند از سوی منکر باشد، سوگند بر عدم وجود یا عدم وقوع ادعای مدعی، یاد خواهد شد و چنانچه سوگند از سوی مدعی باشد، سوگند بر وجود یا وقوع ادعا علیه منکر به عمل خواهد آمد. به هر حال باید مقصود درخواستکننده سوگند معلوم و صریح باشد که کدامیک از این امور است.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هفتم- سوگند	286	ماده 286- بعد از صدور قرار اتیان سوگند، در صورتی که شخصی که باید سوگند یاد کند حاضر باشد، دادگاه در همان جلسه سوگند میدهد و در صورت عدم حضور تعیین وقت نموده، طرفین را دعوت میکند. اگر کسی که باید سوگند یاد کند بدون عذر موجه حاضر نشود یا بعد از حضور از سوگند امتناع نماید نکول محسوب و دادگاه اتیان سوگند را به طرف دعوا رد میکند و با اتیان سوگند، حکم صادر خواهد شد وگرنه دعوا ساقط میگردد. در برگ احضاریه جهت حضور و نتیجه عدم حضور باید قید گردد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هفتم- سوگند	287	ماده 287- اگر کسی که باید سوگند یاد کند برای قبول یا رد سوگند مهلت بخواهد، دادگاه میتواند به اندازهای که موجب ضرر طرف نشود به او یکبار مهلت بدهد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هفتم- سوگند	288	ماده 288- اتیان سوگند باید در جلسه دادگاه رسیدگیکننده به دعوا انجام شود. در صورتی که اداکننده سوگند بواسطه عذر موجه نتواند در دادگاه حضور یابد، دادگاه، حسب اقتضای مورد، وقت دیگری برای سوگند معین مینماید یا دادرس دادگاه نزد او حاضر میشود یا به قاضی دیگر نیابت میدهد تا او را سوگند داده و صورتمجلس را برای دادگاه ارسال کند و بر اساس آن رأی صادر مینماید.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هفتم- سوگند	289	ماده 289- هرگاه کسی که درخواست سوگند کرده است از تقاضای خود صرفنظر نماید دادگاه با توجه به سایر مستندات به دعوا رسیدگی نموده و رأی مقتضی صادر مینماید.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هشتم- نیابت قضایی	290	ماده 290- در هر موردی که رسیدگی به دلایلی از قبیل تحقیقات از مطلعین و گواهان یا معاینه محلی و یا هر اقدام دیگری که میبایست خارج از مقر دادگاه رسیدگیکننده به دعوا انجام گیرد و مباشرت دادگاه شرط نباشد، مرجع مذکور به دادگاه صلاحیتدار محل نیابت میدهد تا حسب مورد اقدام لازم معمول و نتیجه را طی صورتمجلس به دادگاه نیابت دهنده ارسال نماید. اقدامات مذکور در صورتی معتبر خواهد بود که مورد وثوق دادگاه باشد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هشتم- نیابت قضایی	291	ماده 291- در مواردی که تحقیقات باید خارج از کشور ایران به عمل آید، دادگاه در حدود مقررات معهود بین دولت ایران و کشور موردنظر، به دادگاه کشوری که تحقیقات باید در قلمرو آن انجام شود نیابت میدهد تا تحقیقات را به عمل آورده و صورتمجلس را ارسال دارد. ترتیب اثر بر تحقیقات معموله در خارج از کشور متوقف بر وثوق دادگاه به نتیجه تحقیقات میباشد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هشتم- نیابت قضایی	292	ماده 292- دادگاههای ایران میتوانند به شرط معامله متقابل، نیابتی که از طرف دادگاههای کشورهای دیگر راجع به تحقیقات قضایی به آنها داده میشود قبول کنند.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هشتم- نیابت قضایی	293	ماده 293- دادگاههای ایران نیابت تحقیقات قضایی را برابر قانون ایران انجام میدهند، لکن چنانچه دادگاه کشور خارجی ترتیب خاصی برای رسیدگی معین کرده باشد، دادگاه ایران میتواند به شرط معامله متقابل و در صورتی که مخالف با موازین اسلام و قوانین مربوط به نظم عمومی و اخلاق حسنه نباشد برابر آن عمل نماید.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل دهم- رسیدگی به دلایل	مبحث هشتم- نیابت قضایی	294	ماده 294- در نیابت تحقیقات قضایی خارج از کشور، دادگاه نحوه بررسی و تحقیق را برابر قوانین ایران تعیین و از دادگاه خارجی که به آن نیابت داده میشود میخواهد که بر اساس آن کار تحقیقات را انجام دهد. در صورتی که دادگاه یادشده به طریق دیگری اقدام به بررسی و تحقیق نماید اعتبار آن منوط به نظر دادگاه خواهد بود.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل یازدهم- رأی	مبحث اول- صدور و انشاء رأی	295	ماده 295- پس از اعلام ختم دادرسی در صورت امکان دادگاه در همان جلسه انشاء رأی نموده و به اصحاب دعوا اعلام مینماید در غیر این صورت حداکثر ظرف یک هفته انشاء و اعلام رأی میکند.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل یازدهم- رأی	مبحث اول- صدور و انشاء رأی	296	ماده 296- رأی دادگاه پس از انشاء لفظی باید نوشته شده و به امضای دادرس یا دادرسان برسد و نکات زیر در آن رعایت گردد: 1- تاریخ صدور رأی. 2- مشخصات اصحاب دعوا یا وکیل یا نمایندگان قانونی آنان با قید اقامتگاه. 3- موضوع دعوا و درخواست طرفین. 4- جهات، دلایل، مستندات، اصول و مواد قانونی که رأی بر اساس آنها صادر شده است. 5- مشخصات و سمت دادرس یا دادرسان دادگاه.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل یازدهم- رأی	مبحث اول- صدور و انشاء رأی	297	ماده 297- رأی دادگاه باید ظرف پنج روز از تاریخ صدور پاکنویس شده و به امضای دادرس یا دادرسان صادرکننده رأی برسد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل یازدهم- رأی	مبحث اول- صدور و انشاء رأی	298	ماده 298- در صورتی که دعوا قابل تجزیه بوده و فقط قسمتی از آن مقتضی صدور رأی باشد با درخواست خواهان، دادگاه مکلف به انشای رأی نسبت به همان قسمت میباشد و نسبت به قسمت دیگر، رسیدگی را ادامه میدهد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل یازدهم- رأی	مبحث اول- صدور و انشاء رأی	299	ماده 299- چنانچه رأی دادگاه راجع به ماهیت دعوا و قاطع آن به طور جزیی یا کلی باشد، حکم، و در غیر این صورت قرار نامیده میشود.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل یازدهم- رأی	مبحث دوم- ابلاغ رأی	300	ماده 300- مدیر دفتر دادگاه موظف است فوری پس از امضای دادنامه، رونوشت آن را به تعداد اصحاب دعوا تهیه و در صورتی که شخصاً یا وکیل یا نماینده قانونی آنها حضور دارند به آنان ابلاغ نماید و الّا به مأمور ابلاغ تسلیم و توسط وی به اصحاب دعوا ابلاغ گردد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل یازدهم- رأی	مبحث دوم- ابلاغ رأی	301	ماده 301- مدیر یا اعضای دفتر قبل از آنکه رأی یا دادنامه به امضای دادرس یا دادرسها برسد، نباید رونوشت آن را به کسی تسلیم نمایند. در صورت تخلف مرتکب به حکم هیأتهای رسیدگی به تخلفات اداری به مجازات بند (ب ) ماده (9) قانون رسیدگی به تخلفات اداری- مصوب 1372 و بالاتر محکوم خواهد شد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل یازدهم- رأی	مبحث دوم- ابلاغ رأی	302	ماده 302- هیچ حکم یا قراری را نمیتوان اجراء نمود مگر اینکه به صورت حضوری و یا به صورت دادنامه یا رونوشت گواهیشده آن به طرفین یا وکیل آنان ابلاغ شده باشد. نحوه ابلاغ دادنامه و رونوشت آن برابر مقررات مربوط به ابلاغ دادخواست و سایر اوراق رسمیخواهد بود. تبصره- چنانچه رأی دادگاه غیابی بوده و محکومعلیه مجهولالمکان باشد، مفاد رأی بوسیله آگهی در یکی از روزنامههای کثیرالانتشار مرکز یا محلی با هزینه خواهان برای یکبار به محکومعلیه ابلاغ خواهد شد. تاریخ انتشار آگهی، تاریخ ابلاغ رأی محسوب میشود.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل یازدهم- رأی	مبحث سوم- حکم حضوری و غیابی	303	ماده 303- حکم دادگاه حضوری است مگر اینکه خوانده یا وکیل یا قائممقام یا نماینده قانونی وی در هیچیک از جلسات دادگاه حاضر نشده و به طور کتبی نیز دفاع ننموده باشد و یا اخطاریه ابلاغ واقعی نشده باشد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل یازدهم- رأی	مبحث سوم- حکم حضوری و غیابی	304	ماده 304- در صورتی که خواندگان متعدد باشند و فقط بعضی از آنان در جلسه دادگاه حاضر شوند و یا لایحه دفاعیه تسلیم نمایند، دادگاه نسبت به دعوای مطروحه علیه کلیه خواندگان رسیدگی کرده سپس مبادرت به صدور رأی مینماید، رأی دادگاه نسبت به کسانی که در جلسات حاضر نشده و لایحه دفاعیه ندادهاند و یا اخطاریه، ابلاغ واقعی نشده باشد غیابی محسوب است.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل یازدهم- رأی	مبحث چهارم- واخواهی	305	ماده 305- محکومعلیه غایب حق دارد به حکم غیابی اعتراض نماید. این اعتراض واخواهی نامیده میشود. دادخواست واخواهی در دادگاه صادرکننده حکم غیابی قابل رسیدگی است.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل یازدهم- رأی	مبحث چهارم- واخواهی	306	ماده 306- مهلت واخواهی از احکام غیابی برای کسانی که مقیم کشورند بیست روز و برای کسانی که خارج از کشور اقامت دارند دو ماه از تاریخ ابلاغ واقعی خواهد بود مگر اینکه معترض به حکم ثابت نماید عدم اقدام به واخواهی در این مهلت به دلیل عذر موجه بوده است. در این صورت باید دلایل موجه بودن عذر خود را ضمن دادخواست واخواهی به دادگاه صادرکننده رأی اعلام نماید. اگر دادگاه ادعا را موجه تشخیص داد قرار قبول دادخواست واخواهی را صادر و اجرای حکم نیز متوقف میشود. جهات زیر عذر موجه محسوب میگردد: 1- مرضی که مانع از حرکت است. 2- فوت یکی از والدین یا همسر یا اولاد. 3- حوادث قهریه از قبیل سیل، زلزله و حریق که بر اثر آن تقدیم دادخواست واخواهی در مهلت مقرر ممکن نباشد. 4- توقیف یا حبس بودن به نحوی که نتوان در مهلت مقرر دادخواست واخواهی تقدیم کرد. تبصره 1- چنانچه ابلاغ واقعی به شخص محکومعلیه میسر نباشد و ابلاغ قانونی به عمل آید، آن ابلاغ معتبر بوده و حکم غیابی پس از انقضاء مهلت قانونی و قطعی شدن به موقع اجراء گذارده خواهد شد. در صورتی که حکم ابلاغ واقعی نشده باشد و محکومعلیه مدعی عدم اطلاع از مفاد رأی باشد میتواند دادخواست واخواهی به دادگاه صادرکننده حکم غیابی تقدیم دارد. دادگاه بدواً خارج از نوبت در این مورد رسیدگی نموده قرار رد یا قبول دادخواست را صادر میکند. قرار قبول دادخواست مانع اجرای حکم خواهد بود. تبصره 2- اجرای حکم غیابی منوط به معرفی ضامن معتبر یا اخذ تأمین متناسب از محکومله خواهد بود. مگر اینکه دادنامه یا اجرائیه به محکومعلیه غایب ابلاغ واقعی شده و نامبرده در مهلت مقرر از تاریخ ابلاغ دادنامه واخواهی نکرده باشد. تبصره 3- تقدیم دادخواست خارج از مهلت یادشده بدون عذر موجه قابل رسیدگی در مرحله تجدیدنظر برابر مقررات مربوط به آن مرحله میباشد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل یازدهم- رأی	مبحث چهارم- واخواهی	307	ماده 307- چنانچه محکومعلیه غایب پس از اجرای حکم، واخواهی نماید و در رسیدگی بعدی حکم به نفع او صادر شود، خواهان ملزم به جبران خسارت ناشی از اجرای حکم اولی به واخواه میباشد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل یازدهم- رأی	مبحث چهارم- واخواهی	308	ماده 308- رأیی که پس از رسیدگی واخواهی صادر میشود فقط نسبت به واخواه و واخوانده مؤثر است و شامل کسی که واخواهی نکرده است نخواهد شد، مگر اینکه رأی صادره قابل تجزیه و تفکیک نباشد که در این صورت نسبت به کسانی که مشمول حکم غیابی بوده ولی واخواهی نکردهاند نیز تسری خواهد داشت.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل یازدهم- رأی	مبحث پنجم- تصحیح رأی	309	ماده 309- هرگاه در تنظیم و نوشتن رأی دادگاه سهو قلم رخ دهد مثل از قلم افتادن کلمهای یا زیادشدن آن و یا اشتباهی در محاسبه صورت گرفته باشد تا وقتی که از آن درخواست تجدیدنظر نشده، دادگاه رأساً یا به درخواست ذینفع، رأی را تصحیح مینماید. رأی تصحیحی به طرفین ابلاغ خواهد شد. تسلیم رونوشت رأی اصلی بدون رونوشت رأی تصحیحی ممنوع است. حکم دادگاه در قسمتی که مورد اشتباه نبوده در صورت قطعیت اجراء خواهد شد. تبصره 1- در مواردی که اصل حکم یا قرار دادگاه قابل واخواهی یا تجدیدنظر یا فرجام است تصحیح آن نیز در مدت قانونی قابل واخواهی یا تجدیدنظر یا فرجام خواهد بود. تبصره 2- چنانچه رأی مورد تصحیح به واسطه واخواهی یا تجدیدنظر یا فرجام نقض گردد رأی تصحیحی نیز از اعتبار خواهد افتاد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل یازدهم- رأی	مبحث ششم- دادرسی فوری	310	ماده 310- در اموری که تعیین تکلیف آن فوریت دارد، دادگاه به درخواست ذینفع برابر مواد زیر دستور موقت صادر مینماید.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب سوم- دادرسی نخستین	فصل یازدهم- رأی	مبحث ششم- دادرسی فوری	311	ماده 311- چنانچه اصل دعوا در دادگاهی مطرح باشد مرجع درخواست دستور موقت، همان دادگاه خواهد بود و در غیر این صورت مرجع درخواست، دادگاهی میباشد که صلاحیت رسیدگی به اصل دعوا را دارد.
