law_code	law_name	book	chapter	article_number	text
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفدهم- جرایم علیه اشخاص و اطفال	616	ماده 616- در صورتی که قتل غیرعمد به واسطه بی احتیاطی یا بی مبالاتی یا اقدام به امری که مرتکب در آن مهارت نداشته است یا به سبب عدم رعایت نظامات واقع شود، مسبب به حبس از یک تا سه سال و نیز به پرداخت دیه در صورت مطالبه از ناحیه اولیای دم محکوم خواهد شد مگر اینکه خطای محض باشد. تبصره- مقررات این ماده شامل قتل غیرعمد در اثر تصادف رانندگی نمی‌گردد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفدهم- جرایم علیه اشخاص و اطفال	617	ماده 617- هر کس به وسیله چاقو و یا هر نوع اسلحه دیگر تظاهر یا قدرت نمایی کند یا آن را وسیله مزاحمت اشخاص یا اخاذی یا تهدید قرار دهد یا با کسی گلاویز شود در صورتیکه از مصادیق محارب نباشد به حبس از شش ماه تا دو سال و تا (74) ضربه شلاق محکوم خواهد شد. تبصره 1- حمل قمه، شمشیر، قداره و پنجه بوکس در صورتی که صرفاً به منظور درگیری فیزیکی و ضرب و جرح انجام شود جرم محسوب و مرتکب به حداقل مجازات مقرر در این ماده محکوم می‌گردد. واردات، تولید و عرضه سلاح‌های مذکور ممنوع است و مرتکب به جزای نقدی درجه شش محکوم و حسب مورد این سلاح‌ها به نفع دولت ضبط یا معدوم می‌شود. تبصره 2- تولید، عرضه یا حمل ادوات موضوع تبصره (1) در موارد ورزشی، نمایشی، آموزشی و نیاز ضروری اشخاص برای استفاده شغلی یا دفاع شخصی پس از دریافت مجوز بلامانع است. نحوه و مرجع صدور مجوز به موجب آیین‌نامه ای است که ظرف مدت سه ماه از تاریخ ابلاغ این قانون با پیشنهاد وزرای دادگستری و کشور و با همکاری نیروی انتظامی جمهوری اسلامی ایران تهیه می‌شود و به تصویب هیأت وزیران می‌رسد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفدهم- جرایم علیه اشخاص و اطفال	618	ماده 618- هر کس با هیاهو و جنجال یا حرکات غیرمتعارف یا تعرض به افراد موجب اخلال نظم و آسایش و آرامش عمومی‌گردد یا مردم را از کسب و کار باز دارد به حبس از سه ماه تا یک سال و تا (74) ضربه شلاق محکوم خواهد شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفدهم- جرایم علیه اشخاص و اطفال	619	ماده 619- هر کس در اماکن عمومی یا معابر متعرض یا مزاحم اطفال یا زنان بشود یا با الفاظ و حرکات مخالف شوون و حیثیت به آنان توهین نماید به حبس از دو تا شش ماه و تا (74) ضربه شلاق محکوم خواهد شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفدهم- جرایم علیه اشخاص و اطفال	620	ماده 620- هرگاه جرایم مذکور در مواد (616) و (617) و (618) در نتیجه توطئه قبلی و دسته جمعی واقع شود هر یک از مرتکبین به حداکثر مجازات مقرر محکوم خواهند شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفدهم- جرایم علیه اشخاص و اطفال	621	ماده 621- هر کس به قصد مطالبه وجه یا مال یا به قصد انتقام یا به هر منظور دیگری به عنف یا تهدید یا حیله یا به هر نحو دیگر شخصا یا توسط دیگری شخصی را برباید یا مخفی کند در صورتی که ارتکاب جرم به عنف یا تهدید باشد به حبس درجه چهار و در غیر این صورت به حبس درجه پنج محکوم خواهد شد در صورتی که سن مجنی‌علیه کمتر از پانزده سال تمام باشد یا ربودن توسط وسایل نقلیه انجام پذیرد یا به مجنی‌علیه آسیب جسمی یا حیثیتی وارد شود، مرتکب به حداکثر مجازات تعیین شده محکوم خواهد شد و در صورت ارتکاب جرایم دیگر به مجازات آن جرم نیز محکوم می‌گردد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفدهم- جرایم علیه اشخاص و اطفال	622	ماده 622- هرکس عالماً عامداً به و‌اسطه ضَرب یا اذیت و آزار زن حامله، موجب سِقط جَنین و‌ی شود علاو‌ه بر پرداخت دیه یا قِصاص حسب مورد به حبس از شش ماه تا یک سال و شش ماه محکوم خواهد شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفدهم- جرایم علیه اشخاص و اطفال	623	ماده 623- هر کس به واسطه دادن ادویه یا وسایل دیگری موجب سقط جنین زن گردد به شش ماه تا یک سال حبس محکوم می‌شود و اگر عالماً و عامداً زن حامله‌ای را دلالت به استعمال ادویه یا وسایل دیگری نماید که جنین وی سقط گردد به حبس از سه تا شش ماه محکوم خواهد شد مگر این که ثابت شود این اقدام برای حفظ حیات مادر می‌باشد و در هر مورد حکم به پرداخت دیه مطابق مقررات مربوط داده خواهد شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفدهم- جرایم علیه اشخاص و اطفال	624	ماده 624- اگر طبیب یا ماما یا داروفروش و اشخاصی که به عنوان طبابت یا مامایی یا جراحی یا دارو فروشی اقدام می‌کنند وسایل سقط جنین فراهم سازند و یا مباشرت به اسقاط جنین نمایند به حبس از دو تا پنج سال محکوم خواهند شد و حکم به پرداخت دیه مطابق مقررات مربوط صورت خواهد پذیرفت. تبصره 4 ماده 56 قانون حمایت از جوانی جمعیت و خانواده: چنانچه پزشک یا ماما یا داروفروش، خارج از مراحل این ماده وسایل سقط جنین را فراهم سازند یا مباشرت به سقط جنین نمایند علاوه بر مجازات مقرر در ماده (624) قانون مجازات اسلامی ( کتاب پنجم تعزیرات و مجازات‌های بازدارنده)، پروانه فعالیت ایشان ابطال می‌شود. تحقق این جرم نیازمند تکرار نیست. ماده 61 قانون حمایت از جوانی جمعیت و خانواده: ارتکاب گسترده جنایت علیه تمامیت جسمانی جنین به قصد نتیجه یا علم به تحقق آن، به‌گونه‌ای که موجب ورود خسارت عمده به تمامیت جسمانی جنین‌ها یا مادران در حد وسیع گردد، مشمول حکم ماده (286) قانون مجازات اسلامی مصوب 1392/2/1 می‌گردد. تبصره 1- هرگاه دادگاه از مجموع ادله و شواهد قصد ایراد خسارت عمده در حد وسیع و یا علم به مؤثر بودن اقدامات انجام شده را احراز نکند و جرم ارتکابی مشمول مجازات قانونی دیگری نباشد، با توجه به میزان نتایج زیانبار جرم، مرتکب به حبس تعزیری درجه پنج یا شش محکوم می‌شود. تبصره 2- هر کس به هر عنوان به طور گسترده دارو، مواد و وسایل سقط غیرقانونی جنین را فراهم و یا معاونت و مباشرت به سقط غیرقانونی جنین به طور وسیع نماید و یا در چرخه تجارت سقط جنین فعال و یا مؤثر باشد در صورتی که مشمول حکم این ماده نباشد، علاوه بر مجازات تعزیری درجه دو، به پرداخت جزای نقدی معادل دو تا پنج برابر عواید حاصل از ارتکاب جرم محکوم می‌گردد. تبصره 3- اموال و وسایل حاصل از ارتکاب جرم مصادره شده و عواید آن به همراه جزای نقدی دریافتی، به حساب خزانه واریز شده و پس از درج در بودجه سنواتی، در اختیار وزارت بهداشت، درمان و آموزش پزشکی قرار می‌گیرد تا در جهت درمان ناباروری هزینه گردد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفدهم- جرایم علیه اشخاص و اطفال	630	ماده 630- هرگاه مردی همسر خود را در حال زنا با مرد اجنبی مشاهده کند و علم به تمکین زن داشته باشد می‌تواند در همان حال آنان را به قتل برساند و در صورتی که زن مکره باشد فقط مرد را می‌تواند به قتل برساند. حکم ضرب و جرح در این مورد نیز مانند قتل است.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفدهم- جرایم علیه اشخاص و اطفال	631	ماده 631- هر کس طفلی را که تازه متولد شده است بدزدد یا مخفی کند یا او را بجای طفل دیگری یا متعلق به زن دیگری غیر از مادر طفل قلمداد نماید به شش ماه تا سه سال حبس محکوم خواهد شد و چنانچه احراز شود که طفل مزبور مرده بوده، مرتکب به یکصد هزار تا پانصد هزار ریال جزای نقدی محکوم خواهد شد. جزای نقدی مندرج در این ماده به موجب مصوبه مورخ 1403/4/4 هیات وزیران به 13,200,000 تا 50,000,000 ریال تعدیل شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفدهم- جرایم علیه اشخاص و اطفال	632	ماده 632- اگر کسی از دادن طفلی که به او سپرده شده است در موقع مطالبه اشخاصی که قانونا حق مطالبه دارند امتناع کند به مجازات از سه ماه تا شش ماه حبس یا به جزای نقدی از یک میلیون و پانصد هزار تا سه میلیون ریال محکوم خواهد شد. جزای نقدی مندرج در این ماده به موجب مصوبه مورخ 1403/4/4 هیات وزیران به 50,000,000 تا 100,000,000 ریال تعدیل شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفدهم- جرایم علیه اشخاص و اطفال	633	ماده 633- هر گاه کسی شخصا یا به دستور دیگری طفل یا شخصی را که قادر به محافظت خود نمی‌باشد در محلی که خالی از سکنه است رها نماید به حبس از شش ماه تا دو سال و یا جزای نقدی از سه میلیون تا دوازده میلیون ریال محکوم خواهد شد و اگر در آبادی و جائی که دارای سکنه باشد رها کند تا نصف مجازات مذکور محکوم خواهد شد و چنانچه این اقدام سبب وارد آمدن صدمه یا آسیب یا فوت شود، رهاکننده علاوه بر مجازات فوق حسب مورد به قصاص یا دیه یا ارش نیز محکوم خواهد شد. جزای نقدی مندرج در این ماده به موجب مصوبه مورخ 1403/4/4 هیات وزیران به 82,500,000 تا 330,000,000 ریال تعدیل شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفدهم- جرایم علیه اشخاص و اطفال	634	ماده 634- هر کس بدون مجوز مشروع نبش قبر نماید به مجازات حبس از سه ماه و یک روز تا یک سال محکوم می‌شود و هر گاه جرم دیگری نیز با نبش قبر مرتکب شده باشد به مجازات آن جرم هم محکوم خواهد شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفدهم- جرایم علیه اشخاص و اطفال	635	ماده 635- هر کس بدون رعایت نظامات مربوط به دفن اموات جنازه‌ای را دفن کند یا سبب دفن آن شود یا آن را مخفی نماید به جزای نقدی از یکصد هزار تا یک میلیون ریال محکوم خواهد شد. جزای نقدی مندرج در این ماده به موجب مصوبه مورخ 1403/4/4 هیات وزیران به 13,200,000 تا 100,000,000 ریال تعدیل شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفدهم- جرایم علیه اشخاص و اطفال	636	ماده 636- هر کس جسد مقتولی را با علم به قتل مخفی کند یا قبل از اینکه به اشخاصی که قانونا مامور کشف و تعقیب جرایم هستند خبر دهد آن را دفن نماید به حبس از سه ماه و یک روز تا یک سال محکوم خواهد شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هجدهم- جرایم ضد عفت و اخلاق عمومی	637	ماده 637- هرگاه زن و مردی که بین آن‌ها علقه زوجیت نباشد، مرتکب روابط نامشروع یا عمل منافی عفت غیر از زنا از قبیل تقبیل یا مضاجعه شوند، به شلاق تا نود و نه ضربه محکوم خواهند شد و اگر عمل با عنف و اکراه باشد فقط اکراه کننده تعزیر می‌شود.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هجدهم- جرایم ضد عفت و اخلاق عمومی	638	ماده 638- هر کس علنا در انظار و اماکن عمومی و معابر تظاهر به عمل حرامی‌نماید، علاوه بر کیفر عمل به حبس از ده روز تا دو ماه یا تا (74) ضربه شلاق محکوم می‌گردد و در صورتی که مرتکب عملی شود که نفس آن عمل دارای کیفر نمی‌باشد ولی عفت عمومی را جریحه دار نماید فقط به حبس از ده روز تا دو ماه یا تا (74) ضربه شلاق محکوم خواهد شد. تبصره- زنانی که بدون حجاب شرعی در معابر و انظار عمومی ظاهر شوند به حبس از ده روز تا دو ماه و یا از پنجاه هزار تا پانصد هزار ریال جزای نقدی محکوم خواهند شد. جزای نقدی مندرج در این ماده به موجب مصوبه مورخ 1403/4/4 هیات وزیران به 6,600,000 تا 33,000,000 ریال تعدیل شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هجدهم- جرایم ضد عفت و اخلاق عمومی	639	ماده 639- افراد زیر به حبس از یک تا ده سال محکوم می‌شوند و در مورد بند «‌الف» علاوه بر مجازات مقرر، محل مربوطه به طور موقت با نظر دادگاه بسته خواهد شد: الف- کسی که مرکز فساد یا فحشا دایر یا اداره کند ب- کسی که مردم را به فساد یا فحشا تشویق نموده یا موجبات آن را فراهم نماید. تبصره- هرگاه بر عمل فوق عنوان قوادی صدق نماید علاوه بر مجازات مذکور به حد قوادی نیز محکوم می‌گردد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هجدهم- جرایم ضد عفت و اخلاق عمومی	640	ماده 640- اشخاص ذیل به حبس از سه ماه تا یک سال و جزای نقدی از 25.000.000 ریال تا 100.000.000 ریال و تا (74) ضربه شلاق یا به یک یا دو مجازات مذکور محکوم خواهند شد: 1- هر کس نوشته یا طرح، گراور، نقاشی، تصاویر، مطبوعات، اعلانات، علایم، فیلم، نوار سینما و یا بطور کلی هر چیز که عفت و اخلاق عمومی را جریحه دار نماید برای تجارت یا توزیع به نمایش و معرض انظار عمومی گذارد یا بسازد یا برای تجارت و توزیع نگاه دارد. 2- هر کس اشیاء مذکور را به منظور اهداف فوق شخصا یا به وسیله دیگری وارد یا صادر کند و یا به نحوی از انحاء متصدی یا واسطه تجارت و یا هر قسم معامله دیگر شود یا از کرایه دادن آن ها تحصیل مال نماید. 3- هر کس اشیاء فوق را به نحوی از انحاء منتشر نماید یا آن‌ها را به معرض انظار عمومی بگذارد. 4- هر کس برای تشویق به معامله اشیاء مذکور در فوق و یا ترویج آن اشیاء به نحوی از انحاء اعلان و یا فاعل یکی از اعمال ممنوعه فوق و یا محل بدست آوردن آن را معرفی نماید. تبصره 1- مفاد این ماده شامل اشیائی نخواهد بود که با رعایت موازین شرعی و برای مقاصد علمی یا هر مصلحت حلال عقلائی دیگر تهیه یا خرید و فروش و مورد استفاده متعارف علمی قرار می‌گیرد. تبصره 2- اشیای مذکور ضبط و محو آثار می‌گردد و جهت استفاده لازم به دستگاه دولتی ذیربط تحویل خواهد شد. جزای نقدی مندرج در این ماده به موجب مصوبه مورخ 1403/4/4 هیات وزیران به 82,500,000 تا 330,000,000 ریال تعدیل شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هجدهم- جرایم ضد عفت و اخلاق عمومی	641	ماده 641- هرگاه کسی به و‌سیله تلفن یا دستگاه‌های مخابراتی دیگر برای اشخاص ایجاد مزاحمت نماید علاو‌ه بر اجرای مقررات خاص شرکت مخابرات، مرتکب به حبس از پانزده روز تا سه ماه محکوم خواهد شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل نوزدهم- جرایم بر ضد حقوق تکالیف خانوادگی	643	ماده 643- هر گاه کسی عالما زن شوهردار یا زنی را که در عده دیگری است برای مردی عقد نماید به حبس از شش ماه تا سه سال یا از سه میلیون تا هجده میلیون ریال جزای نقدی و تا (74) ضربه شلاق محکوم می‌شود و اگر دارای دفتر ازدواج و طلاق یا اسناد رسمی‌باشد برای همیشه از تصدی دفتر ممنوع خواهد گردید. جزای نقدی مندرج در این ماده به موجب مصوبه مورخ 1403/4/4 هیات وزیران به 156,000,000 تا 1,000,000,000 ریال تعدیل شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل نوزدهم- جرایم بر ضد حقوق تکالیف خانوادگی	644	ماده 644- کسانی که عالما مرتکب یکی از اعمال زیر شوند به حبس از شش ماه تا دو سال و یا از سه تا دوازده میلیون ریال جزای نقدی محکوم می‌شوند: 1- هر زنی که در قید زوجیت یا عده دیگری است خود را به عقد دیگری درآورد در صورتیکه منجر به مواقعه نگردد. 2- هر کسی که زن شوهردار یا زنی را که در عده دیگری است برای خود ترویج نماید در صورتیکه منتهی به مواقعه نگردد. جزای نقدی مندرج در این ماده به موجب مصوبه مورخ 1403/4/4 هیات وزیران به 82,500,000 تا 330,000,000 ریال تعدیل شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل نوزدهم- جرایم بر ضد حقوق تکالیف خانوادگی	647	ماده 647- چنانچه هر یک از زو‌جین قبل از عقد ازدو‌اج طرف خود را به امور و‌اهی از قبیل داشتن تحصیلات عالی، تمکن مالی، موقعیت اجتماعی، شغل و سمت خاص، تجرد و امثال آن فریب دهد و عقد بر مبنای هر یک از آن‌ها و‌اقع شود مرتکب به حبس تعزیری از سه ماه تا یک سال محکوم می‌گردد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل بیستم- قسم و شهادت دروغ و افشاء سر	648	ماده 648- اطباء و جراحان و ماماها و داروفروشان و کلیه کسانی که به مناسبت شغل یا حرفه خود محرم اسرار می‌شوند هر گاه در غیر از موارد قانونی، اسرار مردم را افشا کنند به سه ماه و یک روز تا یک سال حبس و یا به یک میلیون و پانصد هزار تا شش میلیون ریال جزای نقدی محکوم می‌شوند. جزای نقدی مندرج در این ماده به موجب مصوبه مورخ 1403/4/4 هیات وزیران به 66,000,000 تا 200,000,000 ریال تعدیل شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل بیستم- قسم و شهادت دروغ و افشاء سر	649	ماده 649- هر کس در دعوای حقوقی یا جزائی که قسم متوجه او شده باشد سوگند دروغ یاد نماید به شش ماه تا دو سال حبس محکوم خواهد‌شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل بیستم- قسم و شهادت دروغ و افشاء سر	650	ماده 650- هر کس در دادگاه نزد مقامات رسمی شهادت دروغ بدهد به سه ماه و یک روز تا دو سال حبس و یا به یک میلیون و پانصد هزار تا دوازده‌میلیون ریال جزای نقدی محکوم خواهد شد. جزای نقدی مندرج در این ماده به موجب مصوبه مورخ 1403/4/4 هیات وزیران به 82,500,000 تا 330,000,000 ریال تعدیل شد. تبصره- مجازات مذکور در این ماده علاوه بر مجازاتی است که در باب حدود و قصاص و دیات برای شهادت دروغ ذکر گردیده است.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل بیست و یکم- سرقت و ربودن مال غیر	651	ماده 651- هر گاه سرقت جامع شرایط حد نباشد ولی مقرون به تمام پنج شرط ذیل باشد مرتکب از پنج تا بیست سال حبس و تا (74) ضربه شلاق محکوم می‌گردد: 1- سرقت در شب واقع شده باشد. 2- سارقین دو نفر یا بیشتر باشند. 3- یک یا چند نفر از آن‌ها حامل سلاح ظاهر یا مخفی بوده باشند. 4- از دیوار بالا رفته یا حرز را شکسته یا کلید ساختگی به کاربرده یا اینکه عنوان یا لباس مستخدم دولت را اختیار کرده یا بر خلاف حقیقت خود را مأمور دولتی قلمداد کرده یا در جایی که محل سکنی یا مهیا برای سکنی یا توابع آن است سرقت کرده باشند. 5- در ضمن سرقت کسی را آزار یا تهدید کرده باشند. تبصره- منظور از سلاح مذکور در این بند موارد ذیل می‌باشد: 1- انواع اسلحه گرم از قبیل تفنگ و نارنجک. 2- انواع اسلحه سرد از قبیل قمه، شمشیر، کارد، چاقو و پنجه بوکس. 3- انواع اسلحه سرد جنگی مشتمل بر کاردهای سنگری متداول در نیروهای مسلح جمهوری اسلامی ایران یا مشابه آن‌ها و سرنیزه‌های قابل نصب بر روی تفنگ. 4- انواع اسلحه شکاری شامل تفنگ‌های ساچمه زنی، تفنگ‌های مخصوص بیهوش کردن جانداران و تفنگ‌های ویژه شکار حیوانات آبزی.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل بیست و یکم- سرقت و ربودن مال غیر	652	ماده 652- هر گاه سرقت مقرون به آزار باشد و یا سارق مسلح باشد به حبس از سه ماه تا ده سال و شلاق تا (74) ضربه محکوم می‌شود و اگر جرحی نیز واقع شده باشد علاوه بر مجازات جرح به حداکثر مجازات مذکور در این ماده محکوم می‌گردد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل بیست و یکم- سرقت و ربودن مال غیر	653	ماده 653- هر کس در راهها و شوارع به نحوی از انحاء مرتکب راهزنی شود در صورتی که عنوان محارب بر او صادق نباشد به سه تا پانزده سال حبس و شلاق تا (74) ضربه محکوم می‌شود.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل بیست و یکم- سرقت و ربودن مال غیر	654	ماده 654- هرگاه سرقت در شب واقع شده باشد و سارقین دو نفر یا بیشتر باشند و لااقل یک نفر از آنان حامل سلاح ظاهر یا مخفی باشد در صورتی که بر حامل اسلحه عنوان محارب صدق نکند جزای مرتکب یا مرتکبان حبس از پنج تا پانزده سال و شلاق تا (74) ضربه می‌باشد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل بیست و یکم- سرقت و ربودن مال غیر	656	ماده 656- در صورتی که سرقت جامع شرایط حد نباشد و مقرون به یکی از شرایط زیر باشد مرتکب به حبس از سه ماه تا یک سال و شش ماه و تا (74) ضربه شلاق محکوم می‌شود: 1- سرقت در جایی که محل سکنی یا مهیا برای سکنی یا در توابع آن یا در محل‌های عمومی از قبیل مسجد و حمام و غیر این‌ها واقع شده باشد. 2- سرقت در جایی واقع شده باشد که به واسطه درخت و یا بوته یا پرچین یا نرده محرز بوده و سارق حرز را شکسته باشد. 3- در صورتی که سرقت در شب واقع شده باشد. 4- سارقین دو نفر یا بیشتر باشند. 5- سارق مستخدم بوده و مال مخدوم خود را دزدیده یا مال دیگری را در منزل مخدوم خود یا منزل دیگری که به اتفاق مخدوم به آن جا رفته یا شاگرد یا کارگر بوده و یا در محلی که معمولاً محل کار وی بوده از قبیل خانه، دکان، کارگاه، کارخانه و انبار سرقت نموده باشد. 6- هرگاه اداره‌کنندگان هتل و مسافرخانه و کاروانسرا و کاروان و بطور کلی کسانی که به اقتضای شغل اموالی در دسترس آنان است تمام یا قسمتی از آن را مورد دستبرد قرار دهند.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل بیست و یکم- سرقت و ربودن مال غیر	657	ماده 657- هر کس مرتکب ربودن مال دیگری از طریق کیف زنی- جیب بری و امثال آن شود به حبس از شش ماه تا دو سال و شش ماه و تا (74) ضربه شلاق محکوم خواهد شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل بیست و یکم- سرقت و ربودن مال غیر	658	ماده 658- هرگاه سرقت در مناطق سیل یا زلزله زده یا جنگی یا آتش‌سوزی یا در محل تصادف رانندگی صورت پذیرد و حائز شرایط حد نباشد مرتکب به مجازات حبس از یک تا پنج سال و تا (74) ضربه شلاق محکوم خواهد شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل بیست و یکم- سرقت و ربودن مال غیر	659	ماده 659- هر کس وسائل و متعلقات مربوط به تأسیسات مورد استفاده عمومی که به هزینه دولت یا با سرمایه دولت یا سرمایه مشترک دولت و بخش غیردولتی یا به وسیله نهادها و سازمان‌های عمومی غیردولتی یا مؤسسات خیریه ایجاد یا نصب شده مانند تأسیسات بهره برداری آب و برق و گاز و غیره را سرقت نماید به حبس از یک تا پنج سال محکوم می‌شود و چنانچه مرتکب از کارکنان سازمان‌های مربوطه باشد ، به حداکثر مجازات مقرر محکوم خواهد شد. چنانچه مرتکب از مأمورین شرکت‌های مذکور باشد به حداکثر مجازات محکوم خواهد شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل بیست و یکم- سرقت و ربودن مال غیر	661	ماده 661- در سایر موارد که سرقت مقرون به شرایط مذکور در مواد فوق نباشد مجازات مرتکب، حبس از سه ماه و یک روز تا دو سال و تا (74) ضربه شلاق خواهد بود.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل بیست و یکم- سرقت و ربودن مال غیر	662	ماده 662- هر کس با علم و اطلاع یا با وجود قرائن اطمینان آور به اینکه مال در نتیجه ارتکاب سرقت بدست آمده است آن را به نحوی از انحاء تحصیل یا مخفی یا قبول نماید یا مورد معامله قرار دهد به حبس از شش ماه تا سه سال و تا (74) ضربه شلاق محکوم خواهد شد. در صورتی که متهم معامله اموال مسروقه را حرفه خود قرار داده باشد به حداکثر مجازات در این ماده محکوم می‌گردد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل بیست و یکم- سرقت و ربودن مال غیر	663	ماده 663- هر کس عالماً در اشیاء و اموالی که توسط مقامات ذی‌صلاح توقیف شده است و بدون اجازه دخالت یا تصرفی نماید که منافی با توقیف باشد ولو مداخله‌کننده یا متصرف مالک آن باشد به حبس از سه ماه تا یک سال محکوم خواهد شد.
